time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
24.166666666666668,37.0,0.042,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
49.166666666666664,37.0,0.043,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
74.16666666666667,37.0,0.044,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
99.16666666666667,37.0,0.046,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
124.16666666666667,37.0,0.05,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
149.16666666666666,37.0,0.051,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
174.16666666666666,37.1,0.055,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
199.16666666666666,37.0,0.059,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
224.16666666666666,37.0,0.063,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
249.16666666666666,37.0,0.07,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
274.1666666666667,37.1,0.116,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
299.1666666666667,37.0,0.087,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
324.1666666666667,37.1,0.103,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
349.1666666666667,37.1,0.124,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
374.1666666666667,37.0,0.15,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
399.1666666666667,37.1,0.183,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
424.1666666666667,37.0,0.219,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
449.1666666666667,37.1,0.264,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
474.1666666666667,37.1,0.312,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
499.1666666666667,37.0,0.356,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
524.1666666666666,37.0,0.387,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
549.1666666666666,37.0,0.426,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
574.1666666666666,37.1,0.458,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
599.1666666666666,37.1,0.512,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
624.1666666666666,37.0,0.533,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
649.1666666666666,37.0,0.552,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
674.1666666666666,37.0,0.572,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
699.1666666666666,37.0,0.577,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
724.1666666666666,37.1,0.584,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
749.1666666666666,37.0,0.595,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
774.1666666666666,37.0,0.598,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
799.1666666666666,37.0,0.611,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210604,1
