time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
238.95,37.1,0.23,30.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.199,0.241774,0.010624854510489595,0.00179595,2.8944309153207187e-05,385.951,6.209873156115155
258.95,37.0,0.265,30.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.23399999999999999,0.278849,0.010602127069931749,0.0019094799999999999,3.515192937297423e-05,363.003,6.638883673218551
278.95,37.0,0.306,36.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.27499999999999997,0.3172595,0.009827601836323462,0.00196893,7.136108744397853e-05,352.04200000000003,12.125603997739661
298.95,37.0,0.351,32.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.31999999999999995,0.3571205,0.008828953894041628,0.00200132,9.983274388683221e-05,346.345,15.918106690422217
318.95,37.1,0.397,36.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.366,0.39871449999999997,0.007664497381761869,0.002011675,0.00011493135238489913,344.562,17.875973825574754
338.95,37.0,0.444,35.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.413,0.44171150000000003,0.007188518938324144,0.0020006850000000003,0.00011697153403899013,346.45550000000003,18.35462379905432
358.95,37.0,0.489,45.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.45799999999999996,0.4844075,0.00749896310182136,0.00196782,0.00010662762154823242,352.241,17.434047280373754
378.95,37.0,0.53,42.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.499,0.5250075000000001,0.008145406639097144,0.0019187,8.727160056389752e-05,361.2595,15.304895396362484
398.95,37.0,0.57,48.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.5389999999999999,0.563776,0.008583586861659775,0.001852175,6.145629926421745e-05,374.234,11.875765500443112
418.95,37.0,0.607,55.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.576,0.599854,0.009297394442864312,0.001772025,3.4790403015195446e-05,391.161,7.589466461528879
438.95,37.1,0.642,50.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.6110625,0.6342380000000001,0.009522611187282337,0.001665035,2.0729785876686908e-05,416.29499999999996,5.164751615936579
458.95,37.1,0.675,56.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.644,0.6667055,0.009172327394473639,0.0015534400000000001,3.4257748229052603e-05,446.201,10.058021446796648
478.95,37.0,0.698,58.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.6669999999999999,0.6965645,0.008893587692128892,0.001443565,5.180997869734867e-05,480.163,18.203839990718436
498.95,37.0,0.725,52.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.6939375,0.7242025000000001,0.008105403158575643,0.001330265,6.477886957661768e-05,521.06,27.602953873034416
518.95,37.0,0.746,60.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.715,0.748111,0.007723761983557088,0.0012133399999999998,7.067419412624474e-05,571.2725,36.912371332151864
538.95,37.0,0.77,68.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.7389375,0.769637,0.007185891859623201,0.0010953,7.04933729391101e-05,632.838,45.71545603107588
558.95,37.0,0.7879999999999999,78.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.7569999999999999,0.7887505,0.007358364765556714,0.0009772284999999999,6.421224044202156e-05,709.299,52.21351672020026
578.95,37.1,0.807,69.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.7760625,0.805744,0.007244827397951361,0.0008614025,5.414869394634471e-05,804.6724999999999,56.02637544978625
598.95,37.1,0.823,75.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.7919999999999999,0.8209390000000001,0.0074362381641686496,0.0007495245000000001,4.309939398130866e-05,924.7825,57.654243982213885
618.95,36.9,0.8320000000000001,69.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.801,0.83439,0.007609907174312497,0.0006434044999999999,3.180835187398244e-05,1077.315,55.96433062822023
638.95,37.0,0.8440000000000001,75.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.8130625,0.8460575,0.007623003639051999,0.000549516,2.2884914249020145e-05,1261.375,54.12537540599548
658.95,37.1,0.8540000000000001,74.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.822875,0.8559684999999999,0.007800861476552838,0.000463786,1.953779149574984e-05,1494.54,64.24565582101101
678.95,37.1,0.861,67.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.8298749999999999,0.8644270000000001,0.00783631982174296,0.000384714,2.142169617632138e-05,1801.72,103.39261412445504
698.95,37.0,0.872,70.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.841,0.8717760000000001,0.007449452894468531,0.0003105015,2.4351999564452616e-05,2232.3450000000003,179.47958246494582
718.95,37.1,0.875,73.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.8440624999999999,0.877319,0.0075867510864166396,0.0002418915,2.7008218081946073e-05,2865.5249999999996,319.60719019369463
738.95,37.1,0.88,79.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8489375,0.8819885000000001,0.007295809920081465,0.0001812,2.8663778893263736e-05,3825.3149999999996,589.5231665721317
758.95,37.0,0.885,75.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.8540625,0.8853725,0.007450025096430323,0.00012887549999999998,2.901625298743431e-05,5378.43,1189.6421711760854
778.95,37.0,0.8859999999999999,82.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.8549999999999999,0.8879305,0.00738235546637484,8.473850000000001e-05,2.8024204319302882e-05,8179.85,3404.8766025634604
798.95,37.1,0.889,76.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.858,0.889617,0.007235118158361718,4.85426e-05,2.6279808389711938e-05,14178.2,80728.91252258506
818.95,37.0,0.8909999999999999,68.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.030937500000000014,0.8600624999999998,0.890633,0.007036775548630767,1.977605e-05,2.4546445559776857e-05,20900.85,10755333.15594953
838.95,37.0,0.8909999999999999,80.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.8599999999999999,0.890987,0.007366984429163642,-2.486775e-06,2.283975420428325e-05,-18266.199999999997,1999634.2095958744
858.95,37.0,0.892,79.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.861,0.891111,0.00713963146140876,-1.84415e-05,2.196235199373304e-05,-21599.55,1560263.20926032
878.95,37.0,0.8909999999999999,80.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.859875,0.890629,0.0071490035909944506,-3.0654599999999996e-05,2.1827705342059607e-05,-19720.05,563822.8654028059
898.95,37.1,0.89,89.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.858875,0.8900939999999999,0.007421892172597497,-3.98154e-05,2.193395204887661e-05,-16573.0,181174.36771665188
918.95,37.0,0.89,84.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.859,0.8895545,0.007517842598134086,-4.50233e-05,2.2115454424260246e-05,-15036.15,357839.5896150665
938.95,37.1,0.889,79.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.858,0.8888235,0.007096236964585637,-4.86485e-05,2.145412867040217e-05,-14106.3,224871.2043711332
958.95,37.0,0.889,82.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.858,0.8879440000000001,0.00722336862842049,-5.129265e-05,2.042283604527356e-05,-13468.8,24948.31839874466
978.95,37.0,0.888,79.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.857,0.8867115,0.007241843853374331,-5.41818e-05,1.8930193215892345e-05,-12790.65,27252.141931236474
998.95,37.0,0.887,87.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8559375,0.8857895,0.007180308707872282,-5.7907450000000004e-05,1.8589609357878356e-05,-11964.9,143285.41342510906
1018.95,37.1,0.8859999999999999,86.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.8549999999999999,0.8844695,0.007159524762723385,-6.222399999999999e-05,1.9012906673448095e-05,-11133.7,42352.272336715745
1038.95,37.0,0.884,80.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.853,0.8831850000000001,0.007308391512077905,-6.666134999999999e-05,2.0680158553801505e-05,-10389.25,12069.83515008745
1058.95,37.1,0.883,81.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.8518749999999999,0.8816455,0.007141227333464625,-7.21352e-05,2.2671189302841642e-05,-9608.994999999999,5476.984311348962
1078.95,37.0,0.8809999999999999,94.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8499374999999999,0.8798345000000001,0.007253261541377181,-7.767925e-05,2.396075277431884e-05,-8923.195,3777.0855893675334
1098.95,37.0,0.879,91.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8479375,0.8777945,0.007468403067519414,-8.662595e-05,2.457725282979152e-05,-8001.615,3081.0954806172
1118.95,37.0,0.8759999999999999,77.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.8449999999999999,0.8758870000000001,0.0072387612269315706,-9.706020000000001e-05,2.392942713554824e-05,-7141.415,2187.2143079850375
1138.95,37.0,0.873,101.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8419375,0.8734085,0.0072730371352451775,-0.0001082565,2.290225970369948e-05,-6402.825000000001,1704.2860472992104
1158.95,37.1,0.87,72.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.8389375,0.870889,0.007178126438709917,-0.000121167,2.1063400380467592e-05,-5720.585,1195.6268904145134
1178.95,37.0,0.866,87.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.834875,0.86828,0.007298696001782896,-0.000133819,2.0265576826944086e-05,-5179.74,922.9103370284657
1198.95,37.1,0.862,90.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.83075,0.8653299999999999,0.007323883231974684,-0.000146382,2.0104049533759448e-05,-4735.1900000000005,737.5232109011584
1218.95,37.0,0.8590000000000001,76.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.8278750000000001,0.8623115,0.007395466598988855,-0.00016006849999999998,2.0870787225869746e-05,-4330.3150000000005,613.0115556903191
1238.95,37.1,0.862,92.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.8308125,0.8588695,0.007179945582540846,-0.00017246900000000002,2.1367059866544638e-05,-4018.96,536.0164895969361
1258.95,37.0,0.858,77.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.82675,0.855398,0.007330990220046151,-0.000185066,2.2080791751587356e-05,-3745.3999999999996,473.991993085718
1278.95,37.0,0.851,75.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.81975,0.8516305,0.007264079404602702,-0.000195921,2.2332138984044033e-05,-3537.9,419.69198041929656
1298.95,37.0,0.847,83.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031312500000000014,0.8156875,0.8477950000000001,0.007301429019017506,-0.00020311450000000002,2.2525146855154e-05,-3412.59,393.3085891135059
1318.95,37.0,0.843,69.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.8118124999999999,0.8438000000000001,0.007356552998305288,-0.00020755749999999999,2.276898189709324e-05,-3339.545,379.8500484431363
1338.95,37.0,0.84,76.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.8088124999999999,0.8394365,0.007361716922946714,-0.000205883,2.3087398954348725e-05,-3366.7,388.2240910517532
1358.95,37.1,0.836,90.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.80475,0.835649,0.007407533832803082,-0.00019970300000000002,2.3951719892888277e-05,-3470.8900000000003,438.9512578568383
1378.95,37.0,0.8320000000000001,70.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.8007500000000001,0.831808,0.007397968342929202,-0.00018477549999999999,2.4635105405743494e-05,-3751.29,531.4292898871436
1398.95,37.0,0.828,73.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.79675,0.8284875,0.007231128980848461,-0.0001616505,2.6243390201025627e-05,-4287.9349999999995,759.86442525696
1418.95,37.1,0.8240000000000001,74.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.7927500000000001,0.8255574999999999,0.007282490739586214,-0.000131403,2.8961498639841643e-05,-5274.975,1291.8510559653816
1438.95,37.0,0.823,77.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031250000000000014,0.79175,0.823645,0.007188649722966061,-9.216885e-05,3.21688526297156e-05,-7519.01,7119.138790597512
1458.95,37.0,0.823,77.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.7918124999999999,0.8223605,0.007429669872895544,-4.684455e-05,3.772964101812291e-05,-13036.35,119611.76000595193
1478.95,37.0,0.8240000000000001,79.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.7928125,0.8219185,0.00736871399043096,2.35685e-06,4.61578912013782e-05,7197.26,5420814.246118222
1498.95,37.0,0.8240000000000001,72.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031187500000000014,0.7928125,0.822421,0.007380595442414625,5.03334e-05,6.078149156953954e-05,9950.02,980085.9497556759
1518.95,37.0,0.8240000000000001,93.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031125000000000014,0.792875,0.8237175,0.00785636442857772,0.00010582,8.836656786377831e-05,5607.15,363170.4986450385
1538.95,37.0,0.8240000000000001,81.0,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031062500000000014,0.7929375000000001,0.825818,0.008542608067014765,0.000175298,0.00013397984817124613,3232.645,427107.9407334221
18.95,37.1,0.063,36.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.03199999999999999,0.052753,0.013803564768560662,0.0003794485,0.00010192205711615687,1825.7,2243.6154149829754
38.95,37.0,0.065,35.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.03399999999999999,0.0593763,0.013696523983401937,0.00034220699999999997,8.62151852931081e-05,2025.52,2065.5052495949994
58.95,37.0,0.068,29.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.03699999999999999,0.06600275,0.013150246327671136,0.000308391,7.289646651503965e-05,2247.625,882.849018737263
78.95,37.1,0.07,38.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.03899999999999999,0.07159035,0.01276764383226388,0.00027708750000000003,6.125347625990474e-05,2501.55,818.8767667602963
98.95,37.0,0.073,28.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.04199999999999998,0.07732320000000001,0.012850050224520744,0.00024756699999999997,5.1470670230530574e-05,2799.835,809.6360781970039
118.95,37.0,0.076,34.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.044999999999999984,0.08151695,0.01249833239450346,0.0002226495,4.386292983039711e-05,3113.175,815.5239147629826
138.95,37.1,0.078,26.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.046999999999999986,0.0862552,0.01248406893213917,0.00019947999999999998,3.693246113102766e-05,3474.77,810.2450938603087
158.95,37.0,0.081,31.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.04999999999999999,0.0891055,0.01251303556027347,0.000178052,3.2538005274665774e-05,3892.95,867.2048143443591
178.95,37.1,0.085,26.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.05399999999999999,0.09305079999999999,0.012423309272655371,0.0001616,2.90739961124543e-05,4289.27,904.7928942320043
198.95,37.1,0.089,29.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.05799999999999998,0.0964053,0.012438736949327423,0.000146913,2.6335014764829216e-05,4718.065,956.1616578314382
218.95,37.0,0.093,30.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.061999999999999986,0.0991405,0.012663637066680956,0.0001365265,2.4813078684221337e-05,5077.014999999999,1010.9190235170084
238.95,37.1,0.098,29.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.06699999999999999,0.101574,0.012656836288191897,0.000129361,2.3444702649402188e-05,5358.24,1054.3356183191127
258.95,37.0,0.102,39.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.07099999999999998,0.104269,0.012614656113320409,0.000126556,2.2867969570686477e-05,5476.99,1059.0137580175033
278.95,37.0,0.106,38.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.07499999999999998,0.107122,0.012340860123359188,0.000127594,2.2787672381130114e-05,5432.4400000000005,1080.2237612272697
298.95,37.0,0.111,33.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.07999999999999999,0.10956250000000001,0.012604857114390453,0.000130987,2.2279056480331813e-05,5291.735,1009.3691031070399
318.95,37.1,0.1159999999999999,33.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.08499999999999988,0.1120795,0.012805411959822618,0.00013793250000000001,2.2411807511915275e-05,5025.27,915.3497968453242
338.95,37.0,0.121,27.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.08999999999999998,0.1147895,0.012614480540878114,0.000148331,2.2188773087162167e-05,4672.975,748.44667397132
358.95,37.0,0.125,35.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.09399999999999999,0.1179215,0.012430950528341688,0.000161479,2.2501967696904213e-05,4292.495000000001,638.0548859131794
378.95,37.0,0.129,28.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.09799999999999999,0.1210315,0.012552007718864331,0.00017667749999999998,2.2497049273158702e-05,3923.23,506.61465894590697
398.95,37.0,0.134,35.0,lacUV5_T_mCherry,C04,M9_0.5%_glucose,1_ugmL_tetracycline,lacUV5,mCherry,20200714,1,0.031000000000000014,0.103,0.125467,0.012288893009170904,0.00019575350000000002,2.3088967688655118e-05,3540.915,421.7831202487738
