time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.58333333333333,37.0,0.053,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.021999999999999985,0.07493755,0.017301885320445094,-0.0008986949999999999,0.0005375844898480102,-721.914,881.0705792116408
49.58333333333334,37.0,0.056,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.024999999999999988,0.0596438,0.0129229366195342,-0.000559988,0.0003281403401160307,-1139.72,1592.0509710374456
74.58333333333333,37.1,0.062,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.030999999999999986,0.05314275,0.013560170898413975,-0.000236596,0.000167464314038275,-2509.98,4050.123279625865
99.58333333333331,37.0,0.068,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.03699999999999999,0.0499474,0.014206866752300068,6.785324999999999e-05,6.52762125569215e-05,6834.37,801068.0185524838
124.58333333333331,37.0,0.073,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.04199999999999998,0.05555855,0.014232223658725895,0.00032689350000000004,7.080275847714298e-05,2120.4049999999997,650.8124920069469
149.58333333333334,37.1,0.081,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.04999999999999999,0.06684994999999999,0.013161657176071576,0.0005932985000000001,0.00010789862956263227,1168.295,365.6986970681126
174.58333333333337,37.0,0.093,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.061999999999999986,0.08436475,0.012524230191730155,0.000832614,0.00012583880107104768,832.4955,199.9939821658985
199.58333333333331,37.0,0.11,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.030937500000000014,0.07906249999999998,0.10484399999999999,0.011844686569872913,0.001044885,0.00012199457295725694,663.371,108.68832381925455
224.58333333333331,37.1,0.129,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.09799999999999999,0.131438,0.012652976734770786,0.001230045,0.00010326468291007587,563.515,59.17046607544874
249.58333333333331,37.0,0.15,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.11899999999999998,0.1648135,0.013383186143115487,0.00138638,7.512180680858088e-05,499.968,30.598537974570494
274.5833333333333,37.0,0.18,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.14899999999999997,0.201459,0.013505657428822126,0.00151659,4.425920964319729e-05,457.044,13.847633929227763
299.5833333333333,37.0,0.219,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.188,0.2394415,0.013982024397506712,0.001625405,2.5880739110526877e-05,426.446,6.797284283270261
324.5833333333333,37.0,0.261,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.22999999999999998,0.28206549999999997,0.014167862082264861,0.001708745,4.010571568658455e-05,405.647,9.353849885972354
349.58333333333326,37.0,0.308,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.030937500000000014,0.2770625,0.324521,0.013704395299680308,0.001758665,6.211960287588447e-05,394.1325,13.127299173841696
374.58333333333326,37.0,0.36,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.32899999999999996,0.369454,0.012523176323468591,0.0017838,7.861090463496519e-05,388.5795,15.708373743194555
399.58333333333326,37.1,0.414,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.38299999999999995,0.41476250000000003,0.011923045830125769,0.0017866700000000002,8.648791029486373e-05,387.9545,17.020631801025438
424.58333333333326,37.0,0.468,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.437,0.460777,0.011631382913680368,0.0017664949999999999,8.660207736183707e-05,392.385,17.368958015201212
449.58333333333326,37.0,0.514,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.483,0.507112,0.012499918721164807,0.001727445,8.045643094428444e-05,401.256,17.00137074331785
474.58333333333326,37.0,0.561,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031062500000000014,0.5299375000000001,0.5496215,0.01258619896261481,0.001669435,6.614293243834864e-05,415.19899999999996,15.241138517430535
499.58333333333326,36.9,0.606,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.575,0.5904445,0.013221716433072506,0.001596695,4.904039942315136e-05,434.11400000000003,12.674178370382508
524.5833333333334,37.1,0.647,lacUV5_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,CFP,20200715,1,0.031000000000000014,0.616,0.6296395,0.01334255444720036,0.00151059,3.087357508253079e-05,458.85850000000005,9.220939901883975
