time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.043,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.043,0.06860155000000001,0.019086660992641787,-0.000576032,0.00012723255276499132,-1202.5549999999998,423.36705615157587
49.16666666666666,37.1,0.045,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.045,0.056443850000000004,0.01844876421198512,-0.0004540595,0.00010326418612641611,-1525.5900000000001,665.279334812286
74.16666666666667,37.1,0.046,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.046,0.046064850000000004,0.017367284550635836,-0.0003333945,8.411839399894082e-05,-2077.625,3916.735332440486
99.16666666666669,37.1,0.048,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.048,0.0391365,0.01656754275332906,-0.000211501,6.85303531687057e-05,-3274.165,5150.0867313699855
124.16666666666669,37.1,0.051,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.051,0.036429649999999994,0.017384163081464156,-9.286995000000001e-05,5.5463142493389e-05,-6860.295,111306.36564005332
149.16666666666666,37.0,0.053,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.053,0.03539585,0.01662451181622246,2.3521e-05,4.667476826816319e-05,10439.45,1123105.890660989
174.16666666666666,37.0,0.056,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.056,0.03732265,0.016868349452024495,0.00013598,4.070388880731248e-05,5095.17,22409.04221466781
199.16666666666663,37.0,0.06,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.06,0.0419116,0.017132609206704195,0.0002437055,3.647931902731546e-05,2844.195,485.8213490476537
224.16666666666663,37.0,0.065,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.065,0.04898495,0.01683918925614251,0.0003472475,3.482823429811861e-05,1996.115,214.2948504333359
249.16666666666663,37.0,0.07,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.07,0.05930625,0.017446705906599934,0.000444236,3.245896660334555e-05,1560.315,121.24079368539999
274.1666666666667,37.0,0.077,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.077,0.07078029999999999,0.01723152164326161,0.000533976,3.1729651648302716e-05,1298.085,80.89905993475823
299.1666666666667,37.1,0.086,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.086,0.08525815,0.017163055470784987,0.000616636,3.0040600621722578e-05,1124.08,56.58269306020762
324.1666666666667,37.0,0.098,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.098,0.1017595,0.016601365644571167,0.000690457,2.858723933692279e-05,1003.9,42.598292849417
349.1666666666667,37.0,0.112,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.112,0.119946,0.017064635459324906,0.000756995,2.71961446403159e-05,915.656,33.47253727765747
374.1666666666667,37.0,0.127,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.127,0.13949,0.017281683593960165,0.0008143455,2.6546799905032283e-05,851.1705,28.067336278664754
399.1666666666667,37.0,0.152,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1,0.152,0.16083350000000002,0.016819104397465198,0.0008628304999999999,2.532882779453847e-05,803.3409999999999,23.78932554474127
