time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
24.166666666666668,37.0,0.043,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
49.166666666666664,37.1,0.045,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
74.16666666666667,37.1,0.046,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
99.16666666666667,37.1,0.048,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
124.16666666666667,37.1,0.051,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
149.16666666666666,37.0,0.053,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
174.16666666666666,37.0,0.056,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
199.16666666666666,37.0,0.06,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
224.16666666666666,37.0,0.065,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
249.16666666666666,37.0,0.07,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
274.1666666666667,37.0,0.077,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
299.1666666666667,37.1,0.086,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
324.1666666666667,37.0,0.098,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
349.1666666666667,37.0,0.112,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
374.1666666666667,37.0,0.127,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
399.1666666666667,37.0,0.152,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
424.1666666666667,37.1,0.181,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
449.1666666666667,37.0,0.171,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
474.1666666666667,37.0,0.179,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
499.1666666666667,37.0,0.209,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
524.1666666666666,37.1,0.242,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
549.1666666666666,37.0,0.292,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
574.1666666666666,37.0,0.342,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
599.1666666666666,37.1,0.369,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
624.1666666666666,37.0,0.396,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
649.1666666666666,37.0,0.42,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
674.1666666666666,37.0,0.441,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
699.1666666666666,37.1,0.462,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
724.1666666666666,37.0,0.477,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
749.1666666666666,37.0,0.497,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
774.1666666666666,37.0,0.509,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
799.1666666666666,37.1,0.522,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
824.1666666666666,37.0,0.529,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
849.1666666666666,37.1,0.532,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
874.1666666666666,37.0,0.541,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
899.1666666666666,37.0,0.546,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
924.1666666666666,37.0,0.552,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
949.1666666666666,37.0,0.557,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
974.1666666666666,37.0,0.561,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
999.1666666666666,37.0,0.566,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1024.1666666666667,37.0,0.57,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1049.1666666666667,37.0,0.571,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1074.1666666666667,37.0,0.575,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1099.1666666666667,37.1,0.577,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1124.1666666666667,37.0,0.579,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1149.1666666666667,37.0,0.58,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1174.1666666666667,37.1,0.58,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1199.1666666666667,37.1,0.58,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1224.1666666666667,37.1,0.58,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1249.1666666666667,37.0,0.579,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1274.1666666666667,37.0,0.579,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1299.1666666666667,37.1,0.577,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1324.1666666666667,37.1,0.576,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1349.1666666666667,37.1,0.574,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1374.1666666666667,37.1,0.572,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1399.1666666666667,37.0,0.57,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1424.1666666666667,37.0,0.569,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1449.1666666666667,37.1,0.566,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1474.1666666666667,37.1,0.563,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1499.1666666666667,37.0,0.561,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1524.1666666666667,37.1,0.558,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1549.1666666666667,37.1,0.554,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1574.1666666666667,37.0,0.551,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1599.1666666666667,37.0,0.547,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1624.1666666666667,37.0,0.542,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1649.1666666666667,37.0,0.537,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1674.1666666666667,37.0,0.531,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1699.1666666666667,37.0,0.526,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1724.1666666666667,37.0,0.521,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1749.1666666666667,37.0,0.515,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1774.1666666666667,37.0,0.508,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
1799.1666666666667,37.0,0.502,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210308,1
24.166666666666668,37.0,0.041,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
49.166666666666664,37.1,0.042,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
74.16666666666667,37.1,0.043,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
99.16666666666667,37.1,0.044,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
124.16666666666667,37.1,0.046,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
149.16666666666666,37.0,0.048,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
174.16666666666666,37.0,0.051,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
199.16666666666666,37.0,0.054,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
224.16666666666666,37.0,0.058,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
249.16666666666666,37.0,0.063,3-19,A02,M9_0.5%_glucose,0_µg/ml_tc,3-19,3-19,20210308,1
