time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.1,0.043,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.043,0.0718481,0.019135206903466984,-0.0007571419999999999,0.00013779978553776523,-915.4255,1079.852763510647
49.16666666666666,37.0,0.044,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.044,0.05549035,0.017809826144922682,-0.0005735225,0.00011140880334006534,-1208.58,645.7794166115815
74.16666666666667,37.1,0.046,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.046,0.04296135,0.017157677128525728,-0.0003951155,8.916269345473265e-05,-1754.29,699.1649007723519
99.16666666666669,37.0,0.048,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.048,0.0353747,0.01716863385512121,-0.0002213845,7.173929775249848e-05,-3129.7200000000003,3491.8856264311394
124.16666666666669,37.0,0.051,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.051,0.031792650000000006,0.017443658766184904,-5.496465e-05,5.779029751229564e-05,-8687.990000000002,176906.7385961414
149.16666666666666,37.0,0.055,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.055,0.0331837,0.017036586782680687,0.0001060675,4.7721694353092024e-05,6444.18,56371.9700101244
174.16666666666666,37.1,0.059,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.059,0.0373107,0.017089344631553847,0.0002584325,4.0539712478578e-05,2682.12,473.21323887504593
199.16666666666663,37.1,0.064,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.064,0.045627299999999996,0.017364541060346725,0.00040163350000000004,3.617679351326263e-05,1725.82,164.67419634477918
224.16666666666663,37.0,0.07,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.07,0.0572427,0.0169759007602168,0.0005345045,3.3579912665450835e-05,1296.8049999999998,85.51346201267414
249.16666666666663,37.0,0.079,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.079,0.07206,0.01715606339116371,0.0006561625,3.1533253250626624e-05,1056.365,52.531130199366714
274.1666666666667,37.0,0.089,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.089,0.08918599999999999,0.017015310368209156,0.0007663885,3.054513689159515e-05,904.433,36.909501394457884
299.1666666666667,37.1,0.102,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.102,0.1103045,0.017019389711736433,0.000862625,2.971477307097012e-05,803.533,28.07954683328296
324.1666666666667,37.0,0.119,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.119,0.13245400000000002,0.017087853840487183,0.0009480035,2.8658964793537087e-05,731.1655,22.27749938979482
349.1666666666667,37.1,0.139,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.139,0.1576805,0.016666815105982842,0.001019415,2.8093961376585047e-05,679.9475,18.817821325461246
374.1666666666667,37.0,0.162,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.162,0.18391000000000002,0.016928952031465303,0.0010778250000000001,2.7729779063565072e-05,643.0975,16.60945642925513
399.1666666666667,37.1,0.187,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210213,3,0.187,0.211542,0.017322692595866773,0.00112336,2.7544669887668356e-05,617.03,15.205455919220512
