time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
18.616666666666667,37.1,0.043,26.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031125000000000014,0.011874999999999983,0.07798859999999999,0.023382014596514317,-0.0010457,0.00016022940946337183,-662.8525,129.0511806662483
38.61666666666667,37.0,0.043,29.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.011749999999999983,0.059705400000000006,0.021965028005140715,-0.0008319525,0.00013579601276823697,-833.1569999999999,169.13021316921507
58.61666666666667,37.1,0.045,33.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.013749999999999984,0.046207250000000005,0.022484511846896517,-0.0006204240000000001,0.00011529187568272146,-1117.215,265.22297044796005
78.61666666666666,37.1,0.047,34.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031187500000000014,0.015812499999999986,0.0358098,0.021125845322367935,-0.000414866,9.724472610539274e-05,-1670.775,592.8057556363817
98.61666666666666,37.1,0.049,33.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031625000000000014,0.017374999999999988,0.029078399999999997,0.021210274989794532,-0.0002153835,8.238593789772924e-05,-3189.9,174744.53079583537
118.61666666666666,37.0,0.052000000000000005,26.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.02074999999999999,0.0260646,0.02129380817471027,-2.536965e-05,6.93920328109411e-05,-7336.24,967331.9767212382
138.61666666666667,37.0,0.056,34.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.024749999999999987,0.02704405,0.021224323603375832,0.0001601095,5.953663264260248e-05,4306.84,9301.80445868191
158.61666666666667,37.0,0.059,38.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.027749999999999983,0.0327787,0.02078902186893767,0.00033806449999999996,5.066511738536971e-05,2050.34,337.13760144539924
178.61666666666667,37.1,0.064,34.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.03274999999999999,0.0406631,0.02091166016903024,0.0005042709999999999,4.415257905959539e-05,1374.55,125.13261792142227
198.61666666666667,37.0,0.07,26.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200709,1,0.031250000000000014,0.03874999999999999,0.05335285,0.02178751938661077,0.0006621315,4.050221828319564e-05,1046.84,66.70826438518588
