time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.1,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.0379117,0.0003993519249338524,1.5057350000000002e-06,1.0188349887864256e-05,41002.15,6009176.503914614
49.16666666666666,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.03793165,0.00038619424736077533,1.794825e-06,1.014826430867231e-05,42764.149999999994,3654792.841331416
74.16666666666667,37.1,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.037992,0.00038056690823970603,1.06462e-06,1.0277255377780544e-05,35691.6,31919874.20278734
99.16666666666669,37.1,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.03801695,0.0003710791244876968,1.34115e-06,1.0356872654478126e-05,37233.65,5063251.260459684
124.16666666666669,37.1,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.03803645,0.0003824160388609706,9.283460000000001e-07,9.938189717481158e-06,38965.55,2949730.99810327
149.16666666666666,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.03806565,0.00036030737186609036,8.3015e-07,1.0127976850000376e-05,36162.2,2100964.6338864984
174.16666666666666,37.1,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.03806065,0.0003686960314955698,8.176565e-08,1.0157567594198716e-05,25417.25,1340952.8556558625
199.16666666666663,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.038060750000000004,0.0003632468741637107,5.57007e-07,1.0021935224380172e-05,34442.05,8113157.6230375925
224.16666666666663,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.0380634,0.0003657022841420538,1.46287e-07,9.972560767140373e-06,28230.65,6529713.622171099
249.16666666666663,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.038059499999999996,0.0003609090399189187,-6.611685e-07,1.0124207359576109e-05,-33926.05,23974800.65201361
274.1666666666667,37.0,0.038,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210125,3,0.038,0.038023150000000006,0.0003583662322366821,-8.623554999999999e-07,1.0042802625195522e-05,-34885.8,2611663.8066393025
