time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
24.166666666666668,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
49.166666666666664,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
74.16666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
99.16666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
124.16666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
149.16666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
174.16666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
199.16666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
224.16666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
249.16666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
274.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
299.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
324.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
349.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
374.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
399.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
424.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
449.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
474.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
499.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
524.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
549.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
574.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
599.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
624.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
649.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
674.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
699.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
724.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
749.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
774.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
799.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
824.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
849.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
874.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
899.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
924.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
949.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
974.1666666666666,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
999.1666666666666,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1024.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1049.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1074.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1099.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1124.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1149.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1174.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1199.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1224.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1249.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1274.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1299.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1324.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1349.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1374.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1399.1666666666667,37.1,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
1424.1666666666667,37.0,0.039,blank,A01,M9_0.5%_glucose,0_µg/ml_tc,blank,blank,20210712,1
24.166666666666668,37.1,0.042,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
49.166666666666664,37.0,0.044,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
74.16666666666667,37.1,0.046,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
99.16666666666667,37.1,0.048,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
124.16666666666667,37.0,0.051,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
149.16666666666666,37.0,0.054,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
174.16666666666666,37.1,0.059,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
199.16666666666666,37.0,0.064,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
224.16666666666666,37.1,0.071,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
249.16666666666666,37.0,0.079,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
274.1666666666667,37.1,0.089,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
299.1666666666667,37.1,0.102,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
324.1666666666667,37.0,0.118,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
349.1666666666667,37.0,0.141,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
374.1666666666667,37.0,0.172,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
399.1666666666667,37.0,0.209,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
424.1666666666667,37.1,0.256,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
449.1666666666667,37.0,0.309,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
474.1666666666667,37.1,0.366,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
499.1666666666667,37.1,0.426,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
524.1666666666666,37.0,0.474,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
549.1666666666666,37.0,0.521,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
574.1666666666666,37.1,0.564,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
599.1666666666666,37.0,0.603,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
624.1666666666666,37.0,0.631,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
649.1666666666666,37.1,0.668,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
674.1666666666666,37.0,0.686,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
699.1666666666666,37.1,0.706,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210712,1
