time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.58333333333333,37.1,0.047,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.015999999999999986,0.07203765000000001,0.0199783779358565,-0.00097171,0.000604498440198065,-662.8085,1031.6524164192242
49.58333333333334,37.0,0.05,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.01899999999999999,0.055355249999999995,0.014409440542925913,-0.000646351,0.0003789920063940408,-986.2755,1557.024447081553
74.58333333333333,37.0,0.054000000000000006,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.022999999999999993,0.045210150000000004,0.015526301231561705,-0.0003334525,0.0002018540145877996,-1825.175,27895.30995031571
99.58333333333331,37.0,0.059,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.027999999999999983,0.0408505,0.016444457238741873,-4.129125e-05,8.115709776066012e-05,-5905.915,961782.8390688607
124.58333333333331,37.1,0.064,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.03299999999999999,0.043410699999999997,0.016368478669531065,0.0002054555,7.306105980499574e-05,3371.385,4254.2659469068485
149.58333333333334,37.1,0.071,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.03999999999999998,0.05216645,0.01518973222548218,0.0004680555,0.00011847816663533731,1480.9099999999999,974.1313313380087
174.58333333333337,37.1,0.08,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.04899999999999999,0.065602,0.01420018131535445,0.000703867,0.00014331889020994563,984.77,415.06586895171654
199.58333333333331,37.0,0.092,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.060999999999999985,0.0832196,0.013374467741656425,0.0009109705,0.00014465012586614308,760.8885,202.34109987789364
224.58333333333331,37.1,0.107,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.07599999999999998,0.1061715,0.013933271372398604,0.001091435,0.0001266609290785564,635.078,103.68524538573976
249.58333333333331,37.1,0.124,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.09299999999999999,0.1347235,0.015248838915045053,0.0012459049999999998,9.693107552179602e-05,556.3405,52.80701581248316
274.5833333333333,37.0,0.147,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.11599999999999998,0.16730250000000002,0.01584133035456673,0.001372535,6.0789298031908726e-05,505.012,24.25856644649164
299.5833333333333,37.1,0.175,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.14399999999999996,0.204333,0.016057273741405052,0.00147471,3.179631759323083e-05,470.02250000000004,10.112393295370325
