time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.1,0.062,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.063,-0.0010000000000000009,0.07479345,0.015602527133335585,-0.0006654759999999999,0.00018061439011977232,-1040.4299999999998,1173.1568566990438
49.16666666666666,37.0,0.065,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.066,-0.0010000000000000009,0.0629976,0.014279686117738138,-0.000330408,0.00014381534366726285,-2053.09,91004.97144508899
74.16666666666667,37.0,0.07,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.072,-0.001999999999999988,0.058532,0.013655511159567962,-2.25271e-05,0.00011046274551530226,-4250.38,471566.98932077497
99.16666666666669,37.1,0.076,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.079,-0.0030000000000000027,0.0609882,0.013336371425509478,0.0002566035,8.2060043870338e-05,2701.24,1409.3372948119354
124.16666666666669,37.1,0.085,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.088,-0.002999999999999989,0.0705776,0.013271484030550354,0.000506119,5.930779154928472e-05,1369.5349999999999,162.11698393229707
149.16666666666666,37.0,0.096,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.1,-0.0040000000000000036,0.08695615000000001,0.013668190315351963,0.0007226305,4.2431405490922145e-05,959.2004999999999,56.18276926144317
174.16666666666666,37.0,0.11,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.115,-0.0050000000000000044,0.10648,0.013180606773311758,0.0009096835000000001,3.2402471515258925e-05,761.9655,27.261565567161874
199.16666666666663,37.0,0.125,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.131,-0.006000000000000005,0.1322875,0.013243251374075258,0.001064255,3.053088298636925e-05,651.2985,18.843053159319016
224.16666666666663,37.0,0.144,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.149,-0.0050000000000000044,0.1592285,0.013241554499079,0.001189405,3.3198434620475036e-05,582.767,16.460747975695107
249.16666666666663,37.0,0.164,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.17,-0.006000000000000005,0.1893085,0.013319909688811556,0.001284,3.6999846881605095e-05,539.835,15.758511247157488
274.1666666666667,37.1,0.193,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.212,-0.01899999999999999,0.22411350000000002,0.013023290197101684,0.00135172,3.973404176002179e-05,512.788,15.321208048079573
299.1666666666667,37.0,0.235,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.254,-0.019000000000000017,0.257374,0.013042746221640058,0.0013938,4.0831223058000865e-05,497.3075,14.825794663799844
324.1666666666667,37.0,0.279,MG1655,A02,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210127,1,0.296,-0.01699999999999996,0.2931685,0.012773472067271242,0.0014113749999999999,4.0191719853389356e-05,491.11350000000004,14.237312035135783
