time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.125,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.125,0.12024,0.017684515656321387,-0.00031469500000000004,0.00013763818487864336,-2169.7749999999996,9892.337455028432
49.16666666666666,37.0,0.124,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.124,0.116191,0.015928556492084318,9.06457e-06,0.00011084783105905551,3258.895,3744427.2767528403
74.16666666666667,37.1,0.122,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.122,0.12013499999999999,0.01573103642219905,0.00031490999999999995,8.806833060394961e-05,2200.755,3826.1953137302644
99.16666666666669,37.0,0.134,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.134,0.13185999999999998,0.015051358194410678,0.000594576,6.944281678500113e-05,1165.78,141.5284070954172
124.16666666666669,37.0,0.143,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.143,0.149183,0.015534417600042375,0.000853509,5.454884212371612e-05,812.115,52.02164653884331
149.16666666666666,37.0,0.166,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.166,0.17388350000000002,0.014861543869575685,0.00108545,4.39151585097642e-05,638.578,25.740404435467052
174.16666666666666,36.9,0.195,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.195,0.204017,0.016343473832534046,0.001292015,3.5920443203310655e-05,536.4855,14.885703109889686
199.16666666666663,37.0,0.221,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.221,0.23864049999999998,0.015489056400911647,0.001471825,3.2320331910421675e-05,470.9435,10.356109045870255
224.16666666666663,37.0,0.265,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.265,0.2760855,0.015305990787397545,0.0016225599999999999,3.0418295297475196e-05,427.1935,8.021461889102223
249.16666666666663,37.0,0.317,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.317,0.3193615,0.01476441679551664,0.001745795,3.0463558138503076e-05,397.0385,6.9416754387388915
274.1666666666667,37.0,0.377,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.377,0.3646035,0.01491449351314614,0.001843115,2.9477080633076394e-05,376.0745,6.013471776446833
299.1666666666667,37.0,0.45,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.45,0.41216600000000003,0.015009285104960128,0.0019121849999999998,2.9952922095466183e-05,362.49,5.674166645220501
324.1666666666667,37.1,0.499,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.499,0.459885,0.015160214943228514,0.001957195,2.9655845915688652e-05,354.15250000000003,5.365472060979866
349.1666666666667,37.1,0.526,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.526,0.5089905,0.015176098133946445,0.00197784,2.926237006800979e-05,350.4565,5.192838994465614
374.1666666666667,37.0,0.55,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.55,0.5582784999999999,0.015030502774029385,0.00197374,2.8593352549625153e-05,351.1845,5.093144916781074
399.1666666666667,37.0,0.575,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.575,0.6075545,0.015545276005109424,0.001949135,2.7644292311490925e-05,355.61699999999996,5.053412786611262
424.1666666666667,37.1,0.608,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.608,0.655528,0.014919322782331781,0.00190443,2.6790417127750898e-05,363.9665,5.130363916685269
449.1666666666667,37.1,0.665,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.665,0.7034404999999999,0.015267953050426627,0.001842485,2.561816905516776e-05,376.2025,5.252494241172617
474.1666666666667,37.0,0.74,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.74,0.747161,0.015106750476353814,0.0017635200000000002,2.4725552990355717e-05,393.047,5.529980758491744
499.1666666666667,37.0,0.798,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.798,0.791424,0.014075519679807592,0.00167001,2.393187300875459e-05,415.0555,5.962177787673079
524.1666666666666,37.0,0.845,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.845,0.8310615,0.014705034480589005,0.00156622,2.356273123415777e-05,442.56,6.671886687401061
549.1666666666666,37.0,0.883,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.883,0.8693315,0.014888489099372435,0.001452685,2.3096374852378867e-05,477.15,7.608246829588239
574.1666666666666,37.0,0.916,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.916,0.9042239999999999,0.01531258266340043,0.001332605,2.2272210117168198e-05,520.145,8.698541104849228
599.1666666666666,37.0,0.945,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.945,0.9350965,0.0151851260593874,0.00120738,2.218966427894353e-05,574.093,10.563415384247316
624.1666666666666,37.1,0.974,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.974,0.9643085,0.015193827900398837,0.00107986,2.2937215263627555e-05,641.884,13.646691042044527
649.1666666666666,37.1,0.998,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.998,0.9890235,0.014768972836372145,0.0009522455,2.2670020496863648e-05,727.9079999999999,17.40133243068241
674.1666666666666,37.0,1.021,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.021,1.01126,0.014755522006350245,0.000824882,2.2788879434206264e-05,840.299,23.291614485510088
699.1666666666666,37.1,1.037,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.037,1.03131,0.015009897414008683,0.0007024495,2.3290226402711312e-05,986.7570000000001,32.96158267422068
724.1666666666666,37.0,1.053,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.053,1.046665,0.014888306421386855,0.0005847035,2.3314603066189875e-05,1185.47,47.63926672563949
749.1666666666666,37.1,1.064,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.064,1.060035,0.014864963550091712,0.000472819,2.334379751101978e-05,1465.9899999999998,72.98166435049255
774.1666666666666,37.0,1.073,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.073,1.07098,0.01504720764435715,0.0003698175,2.3818643006105305e-05,1874.295,123.25238498596639
799.1666666666666,37.1,1.075,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.075,1.078975,0.014553507303909028,0.00027375049999999997,2.4039945521823107e-05,2532.04,228.00662969498538
824.1666666666666,37.0,1.079,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.079,1.08412,0.015107970646728164,0.0001894295,2.3993308108205682e-05,3659.13,491.2906435479004
849.1666666666666,37.0,1.08,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.08,1.088735,0.015190099727557938,0.0001160465,2.336967311267591e-05,5973.02,1451.6143973410158
874.1666666666666,37.0,1.084,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.084,1.09043,0.015013798186259648,5.195695e-05,2.360212161030031e-05,13211.4,63981.65144876814
899.1666666666666,37.0,1.084,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.084,1.090215,0.01545841964722858,-1.7030399999999999e-06,2.3295129146823498e-05,-14493.9,12767094.500005193
924.1666666666666,37.0,1.087,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.087,1.089915,0.01519499608128939,-4.31816e-05,2.306144234940085e-05,-15212.45,513215.1191328808
949.1666666666666,37.1,1.085,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.085,1.08842,0.015491398707893789,-7.37016e-05,2.257764242366503e-05,-9404.779999999999,16646.174592200776
974.1666666666666,37.1,1.083,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.083,1.087095,0.015411273244300389,-9.595314999999999e-05,2.2542049292618146e-05,-7223.805,2485.2847271158566
999.1666666666666,37.0,1.08,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.08,1.0844399999999998,0.01527961612353603,-0.00010836050000000001,2.2292302163728533e-05,-6396.674999999999,1811.2631491912668
1024.1666666666667,37.0,1.077,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.077,1.0813000000000001,0.015683858293139764,-0.00011251450000000001,2.2246304271214104e-05,-6160.51,1647.7896350542953
1049.1666666666667,36.9,1.075,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.075,1.07968,0.014911602432444633,-0.00010966,2.268745463047792e-05,-6320.879999999999,1696.1705306576634
1074.1666666666667,37.1,1.072,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.072,1.07565,0.014571949653348843,-9.992485e-05,2.3280911280612786e-05,-6936.6849999999995,2313.547454979643
1099.1666666666667,37.0,1.072,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,1.072,1.0735649999999999,0.015230630246686739,-8.748645e-05,2.4108900991659017e-05,-7922.91,3778.522964880139
