time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
24.166666666666668,37.0,0.125,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
49.166666666666664,37.0,0.124,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
74.16666666666667,37.1,0.122,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
99.16666666666667,37.0,0.134,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
124.16666666666667,37.0,0.143,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
149.16666666666666,37.0,0.166,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
174.16666666666666,36.9,0.195,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
199.16666666666666,37.0,0.221,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
224.16666666666666,37.0,0.265,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
249.16666666666666,37.0,0.317,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
274.1666666666667,37.0,0.377,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
299.1666666666667,37.0,0.45,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
324.1666666666667,37.1,0.499,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
349.1666666666667,37.1,0.526,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
374.1666666666667,37.0,0.55,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
399.1666666666667,37.0,0.575,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
424.1666666666667,37.1,0.608,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
449.1666666666667,37.1,0.665,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
474.1666666666667,37.0,0.74,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
499.1666666666667,37.0,0.798,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
524.1666666666666,37.0,0.845,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
549.1666666666666,37.0,0.883,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
574.1666666666666,37.0,0.916,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
599.1666666666666,37.0,0.945,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
624.1666666666666,37.1,0.974,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
649.1666666666666,37.1,0.998,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
674.1666666666666,37.0,1.021,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
699.1666666666666,37.1,1.037,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
724.1666666666666,37.0,1.053,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
749.1666666666666,37.1,1.064,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
774.1666666666666,37.0,1.073,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
799.1666666666666,37.1,1.075,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
824.1666666666666,37.0,1.079,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
849.1666666666666,37.0,1.08,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
874.1666666666666,37.0,1.084,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
899.1666666666666,37.0,1.084,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
924.1666666666666,37.0,1.087,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
949.1666666666666,37.1,1.085,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
974.1666666666666,37.1,1.083,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2
