time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.066,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.066,0.0649115,0.014449221806859968,4.2656550000000004e-05,0.00012814343717493888,3607.935,541388.9639808261
49.16666666666666,37.1,0.068,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.068,0.06627364999999999,0.013619146478368274,7.41205e-05,0.0001038587971991496,4979.610000000001,427494.60566791845
74.16666666666667,37.0,0.07,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.07,0.0680865,0.013130314374468101,9.799635e-05,8.218240568064604e-05,5762.385,226712.2224145697
99.16666666666669,37.0,0.072,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.072,0.07091405,0.013033004944255338,0.0001164795,6.400669652659473e-05,5712.005,107318.36246795587
124.16666666666669,37.1,0.074,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.074,0.07421665,0.012548191698458768,0.000132192,4.894321669233906e-05,5237.87,18674.844361452346
149.16666666666666,37.0,0.077,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.077,0.0776802,0.012965112028637432,0.0001423835,3.7641110881387135e-05,4868.165,1885.3882628758831
174.16666666666666,37.0,0.079,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.079,0.0809694,0.012962940682186645,0.0001487165,3.0100413379152377e-05,4660.87,1226.8496594280589
199.16666666666663,37.0,0.0819999999999999,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.0819999999999999,0.08500075,0.012825132101144486,0.000152911,2.6797756728950584e-05,4533.01,967.6263425338342
224.16666666666663,37.0,0.086,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.086,0.08908715,0.012654026159840827,0.0001543425,2.6033497565256744e-05,4490.96,908.8154776585741
249.16666666666663,37.0,0.091,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.091,0.09228225,0.013052840665506113,0.00015249,2.6996478175300236e-05,4545.52,1007.3922564584877
274.1666666666667,37.1,0.093,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.093,0.09590665,0.012781542347752037,0.0001484155,2.8682670728899133e-05,4670.3150000000005,1221.6279281847642
299.1666666666667,37.0,0.099,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.099,0.1000725,0.012773419298705372,0.00014278750000000002,2.9461212901874764e-05,4854.4,1340.3978936692972
324.1666666666667,37.0,0.103,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.103,0.10362450000000001,0.012796300894402772,0.00013684,2.9308249589617062e-05,5065.38,1611.1085603560352
349.1666666666667,37.1,0.104,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.104,0.106623,0.012890957603479027,0.0001293585,2.8484061969337417e-05,5358.335,1693.2813688651456
