time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.1,0.06,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.06,0.07590140000000001,0.016008677903454612,-0.000761708,0.00014891327178330935,-909.9905,233.45974975474618
49.16666666666666,37.1,0.065,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.065,0.06226595,0.014388264274902649,-0.000375782,0.00011814155324751003,-1840.1399999999999,5586.895691264692
74.16666666666667,37.1,0.071,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.071,0.0566092,0.013852931043736944,-2.126305e-05,9.21306231364789e-05,-5119.0650000000005,556286.4078713869
99.16666666666669,37.1,0.079,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.079,0.0605799,0.013330547305403732,0.000302326,7.080462460964568e-05,2292.71,644.2483530918198
124.16666666666669,37.0,0.089,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.089,0.0719185,0.013399955590149578,0.0005942085,5.336214348406951e-05,1166.51,105.32140595010792
149.16666666666666,37.1,0.102,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.102,0.08958875,0.01374626744383665,0.000850367,4.0487127860358844e-05,815.115,38.7631496257945
174.16666666666666,37.1,0.115,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.115,0.1137325,0.013764945269842094,0.00107187,3.3148569795215285e-05,646.6735,20.01341382214854
199.16666666666663,37.0,0.13,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.13,0.14331549999999998,0.0138476574924577,0.00126006,2.9972467024217795e-05,550.0889999999999,13.14901957663089
224.16666666666663,37.0,0.15,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.15,0.17696499999999998,0.013486070560693246,0.001413555,2.9836117224136814e-05,490.356,10.415699313662152
249.16666666666663,37.0,0.188,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.188,0.2131405,0.013370150671619525,0.0015325249999999999,3.101247530092778e-05,452.291,9.199414140565933
274.1666666666667,37.0,0.226,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.226,0.2530135,0.01346366278055741,0.00161951,3.1854301855751336e-05,427.998,8.453285371348553
299.1666666666667,37.0,0.274,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.274,0.2943435,0.013330843599861983,0.00167632,3.193916869007636e-05,413.49350000000004,7.920442683187962
324.1666666666667,37.1,0.326,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.326,0.33707600000000004,0.013392137081821513,0.0017044949999999999,3.191022864430761e-05,406.659,7.656869906207856
349.1666666666667,37.0,0.387,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.387,0.37955550000000005,0.013154046149917786,0.00170476,3.094274933550025e-05,406.5945,7.417603854676485
374.1666666666667,37.1,0.434,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.434,0.421689,0.013316050793523897,0.001681905,2.9181658214177418e-05,412.1205,7.189661905949678
399.1666666666667,37.0,0.472,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.472,0.463415,0.013093867114054233,0.001636945,2.7660452478130833e-05,423.44,7.185795864188245
424.1666666666667,37.0,0.52,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.52,0.5032829999999999,0.013168719118817451,0.0015726,2.5747711224362345e-05,440.76599999999996,7.245769799665827
449.1666666666667,37.1,0.56,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.56,0.5416955,0.013178874270840187,0.0014925,2.4044760207851017e-05,464.4205,7.506702536823638
474.1666666666667,37.0,0.597,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.597,0.577987,0.01324249340947692,0.001397835,2.3033429211690452e-05,495.8725,8.187176196885455
499.1666666666667,37.0,0.628,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.628,0.6115349999999999,0.013742213582891863,0.00129313,2.2136836738672124e-05,536.0235,9.175846449274061
524.1666666666666,37.0,0.655,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.655,0.6424225,0.01354674881271179,0.001181175,2.2427637142844527e-05,586.8285000000001,11.14280561450235
549.1666666666666,37.0,0.679,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.679,0.6706095,0.013206684038726237,0.001063665,2.2914527071026324e-05,651.6600000000001,14.05052486063506
574.1666666666666,37.0,0.706,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.706,0.695326,0.013669460606004413,0.000943841,2.3536692958540748e-05,734.39,18.341542332705583
599.1666666666666,37.0,0.72,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.72,0.7173575000000001,0.013008979021890644,0.000824092,2.4554249545395835e-05,841.1045,25.023928639712842
624.1666666666666,37.0,0.73,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.73,0.7366775,0.013093162192881038,0.0007073275,2.5072454431210997e-05,979.9525,34.83827056856962
649.1666666666666,37.1,0.745,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.745,0.7531715,0.01346055741737663,0.0005939355,2.551912724348665e-05,1167.04,50.20343296659393
674.1666666666666,36.9,0.754,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.754,0.7664679999999999,0.01340416914128187,0.000486983,2.5191662139631827e-05,1423.35,73.70788986324862
699.1666666666666,37.0,0.766,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.766,0.77785,0.01312930431119629,0.00038779099999999996,2.5055809580906376e-05,1787.4250000000002,116.53270625585228
724.1666666666666,37.0,0.772,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.772,0.786056,0.012902774296631387,0.00029695700000000004,2.462352155298586e-05,2334.165,195.18171601839134
749.1666666666666,37.0,0.78,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.78,0.792392,0.01325849060387945,0.00021721000000000002,2.3822555421710848e-05,3191.14,364.9145440816158
774.1666666666666,37.0,0.788,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.788,0.7968234999999999,0.013026775403803198,0.000147622,2.3430207267626464e-05,4695.41,842.0457820792891
799.1666666666666,37.0,0.791,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.791,0.7999320000000001,0.013426694778992821,8.894885e-05,2.2640224204087238e-05,7792.65,3334.7550438378034
824.1666666666666,37.0,0.797,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.797,0.801736,0.013522738852736065,4.109175e-05,2.2738547466234284e-05,16097.9,293810.3106608496
849.1666666666666,36.9,0.8,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.8,0.8022050000000001,0.013566173471564729,4.046180000000001e-06,2.2943093523598243e-05,18475.15,1551884.0603061367
874.1666666666666,37.0,0.801,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.801,0.8015895,0.013338352031690743,-2.365875e-05,2.3169167675292556e-05,-21179.15,1366216.059263939
899.1666666666666,37.0,0.802,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.802,0.8009655,0.01290273052968916,-4.050045e-05,2.4064192667934868e-05,-16132.15,433526.44129596074
924.1666666666666,37.0,0.805,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.805,0.7997315,0.013103775391548281,-4.9231049999999993e-05,2.4670930806118562e-05,-13719.400000000001,2826915.5283399196
949.1666666666666,37.0,0.805,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.805,0.7985805,0.01368508137324767,-5.08304e-05,2.5547152309264503e-05,-13344.45,594410.5425572199
974.1666666666666,37.0,0.805,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.805,0.7974005,0.0137318356191708,-4.6730350000000006e-05,2.684675944987607e-05,-14050.900000000001,2485104.366378417
999.1666666666666,37.1,0.804,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.804,0.7963465000000001,0.013196681376070014,-3.66552e-05,2.7908354804525764e-05,-16122.849999999999,593317.736412132
1024.1666666666667,37.1,0.804,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.804,0.7950550000000001,0.01320451206595643,-2.50322e-05,2.851180591415594e-05,-17983.65,2206032.8698311723
1049.1666666666667,37.1,0.802,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.802,0.795338,0.013369520673363725,-1.174515e-05,2.859200142634567e-05,-17120.9,2006404.1164780993
1074.1666666666667,37.1,0.8,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210128,2,0.8,0.794978,0.013569989643053771,2.78849e-06,2.8971803896937524e-05,13504.1,1769325.4634387689
