time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.043,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03812500000000001,0.0048749999999999835,0.0696453,0.01678545477004042,-0.0008109085,0.00011397535277405276,-854.7785,131.36096360411267
49.16666666666666,37.0,0.044,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037833333333333344,0.006166666666666654,0.051546800000000004,0.01596221485862396,-0.000600302,9.494475375778666e-05,-1154.665,203.8158140025712
74.16666666666667,37.0,0.046,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.008249999999999987,0.0401848,0.015174149625026046,-0.0003985215,7.818383231888663e-05,-1739.295,419.5686280377455
99.16666666666669,37.1,0.048,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.010249999999999988,0.03193675,0.014679756554127486,-0.00020534999999999998,6.378839273756932e-05,-3372.99,9228.204523980556
124.16666666666669,37.0,0.05,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.01224999999999999,0.029315300000000002,0.014659356463480329,-2.17486e-05,5.2051339641679575e-05,-9433.765,911174.5820986374
149.16666666666666,37.0,0.053,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037666666666666675,0.015333333333333324,0.0303544,0.014439528091445508,0.0001491905,4.257526285237991e-05,4646.049999999999,5580.749439967854
174.16666666666666,37.0,0.056,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.01824999999999999,0.0364428,0.014642159827467081,0.00031136,3.505391534032287e-05,2226.1899999999996,266.43718980747127
199.16666666666663,37.0,0.06,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.022291666666666654,0.04611905,0.014849821505243943,0.000458785,3.052360689245586e-05,1510.83,102.55474812566749
224.16666666666663,37.0,0.066,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.02829166666666666,0.058912,0.01481341929863999,0.000593688,2.6890619855489374e-05,1167.53,53.46232405429442
249.16666666666663,37.0,0.074,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.036249999999999984,0.07554564999999999,0.014994250658332963,0.000714349,2.552694122088419e-05,970.3195000000001,34.84786578123606
274.1666666666667,37.0,0.086,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.04829166666666665,0.094526,0.01505971356751713,0.000822174,2.4512787679349427e-05,843.067,25.250714972557773
299.1666666666667,37.1,0.102,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03762500000000001,0.06437499999999999,0.1165365,0.014588791550892825,0.000914623,2.4731957989589553e-05,757.8505,20.562231214945076
324.1666666666667,37.0,0.115,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.07729166666666666,0.1399175,0.014784426510415396,0.000993259,2.479390974100202e-05,697.8515,17.496779609574993
349.1666666666667,37.0,0.128,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03762500000000001,0.09037499999999998,0.166103,0.014800669575506728,0.00105776,2.5398768880477536e-05,655.297,15.809693911848706
374.1666666666667,37.0,0.161,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.12329166666666666,0.1939235,0.014671200955969918,0.0011068900000000001,2.5863573473774317e-05,626.212,14.651973009215995
399.1666666666667,37.0,0.19,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037666666666666675,0.15233333333333332,0.22167199999999998,0.014468873877479482,0.00114382,2.5528771015986154e-05,605.9915,13.56777606660371
424.1666666666667,37.0,0.228,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.19029166666666666,0.2501635,0.01430925241707332,0.00116657,2.543421291878563e-05,594.1745,13.005977635033505
449.1666666666667,37.0,0.271,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.23329166666666667,0.2791225,0.014431688703234686,0.00117653,2.510075122708815e-05,589.144,12.57989911290812
474.1666666666667,37.1,0.312,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.27429166666666666,0.3092945,0.014280976843681533,0.0011750699999999998,2.4216041076795712e-05,589.8775,12.200430003268885
499.1666666666667,37.1,0.354,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.31629166666666664,0.338526,0.014411446434614906,0.001162365,2.3604194913386822e-05,596.3245,12.121719814416101
524.1666666666666,37.0,0.391,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.35325,0.367174,0.014699934745779386,0.001138525,2.2858383333960146e-05,608.8109999999999,12.22044166298135
549.1666666666666,37.0,0.421,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.38325,0.395173,0.014427282902490414,0.001105965,2.1385597621564285e-05,626.7339999999999,12.126855506645844
574.1666666666666,37.1,0.449,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037666666666666675,0.41133333333333333,0.4220645,0.014387303477230589,0.001065655,2.07876055595291e-05,650.444,12.699363693275336
599.1666666666666,37.1,0.472,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037708333333333344,0.43429166666666663,0.448525,0.014599403477950433,0.00101706,1.9905178885654845e-05,681.5219999999999,13.33724280936406
624.1666666666666,37.1,0.494,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.45625,0.4731325,0.01445147055135297,0.000963331,1.9692931281452725e-05,719.5319999999999,14.72724635368397
649.1666666666666,37.0,0.514,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03775000000000001,0.47625,0.49633499999999997,0.014279577665167973,0.0009041205,1.950683061651831e-05,766.6535,16.583018700636295
674.1666666666666,37.1,0.531,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03762500000000001,0.493375,0.518206,0.01460939161169627,0.0008406695,1.93138096870673e-05,824.5185,18.94591226074022
699.1666666666666,37.0,0.545,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.037666666666666675,0.5073333333333334,0.5382935,0.014747917351306065,0.0007737485000000001,1.9397330362476667e-05,895.8299999999999,22.49502065018733
724.1666666666666,37.1,0.559,MG1655,B01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210608,2,0.03762500000000001,0.521375,0.5567055,0.014508804690102703,0.0007054835,1.988498349328452e-05,982.5135,27.798895926010317
