time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.08,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.08,0.04870455,0.02120219638503749,0.000878464,0.00010197479626763589,789.0445,100.07522426301891
49.16666666666666,36.9,0.082,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.082,0.07053555,0.019806416397693608,0.000921159,8.89552942727966e-05,752.473,77.0744423582183
74.16666666666667,37.0,0.091,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.091,0.094013,0.020312639215863407,0.0009643825,7.78235560860343e-05,718.7470000000001,60.56308219729327
99.16666666666669,37.1,0.106,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.106,0.1191685,0.019579688492568872,0.001002405,6.727956719783868e-05,691.4835,47.6447420325889
124.16666666666669,37.0,0.13,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.13,0.1444955,0.019539617536598775,0.0010385250000000002,5.7135233521613e-05,667.4345000000001,37.36428832169384
149.16666666666666,37.0,0.151,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.151,0.1706865,0.018584625111476686,0.001069465,4.9044256904479196e-05,648.126,30.043178833809076
174.16666666666666,37.0,0.175,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.175,0.198573,0.01893527863982828,0.001098355,4.124608552786754e-05,631.0775,23.859822420614254
199.16666666666663,37.0,0.208,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.208,0.2247785,0.019338085420100907,0.0011219799999999999,3.562175146370203e-05,617.7875,19.68169827747879
224.16666666666663,37.0,0.238,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.238,0.25401450000000003,0.0185721923730611,0.001143885,3.0970629124628535e-05,605.9575,16.489452391407834
249.16666666666663,37.0,0.28,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.28,0.28218350000000003,0.01941944081387376,0.00115998,2.7603519020318135e-05,597.5515,14.252388507918617
274.1666666666667,37.0,0.334,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.334,0.310745,0.018658782578560393,0.001171425,2.536019442378592e-05,591.7135000000001,12.831746705451216
299.1666666666667,37.0,0.384,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.384,0.341985,0.019297888597877066,0.0011784249999999999,2.4489206585200388e-05,588.1995,12.203632981141302
324.1666666666667,37.0,0.406,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.406,0.370788,0.01932034954718182,0.00118082,2.3853288483881823e-05,587.0065,11.853049204873242
349.1666666666667,37.1,0.423,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.423,0.40009249999999996,0.019298747263038898,0.0011801749999999999,2.456329475029766e-05,587.3245,12.248850011263643
374.1666666666667,37.1,0.44,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.44,0.430671,0.018053591781442252,0.001173115,2.4871766280843198e-05,590.8610000000001,12.525973862363847
399.1666666666667,37.1,0.455,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.455,0.45964700000000003,0.01862736653890059,0.0011626750000000002,2.5371408226150066e-05,596.1665,13.008582549105983
424.1666666666667,37.0,0.471,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.471,0.4887145,0.01887285012091997,0.0011466599999999999,2.5546211733391862e-05,604.4905,13.469451663932404
449.1666666666667,37.1,0.489,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.489,0.51553,0.01856463528291603,0.0011271100000000002,2.6324245910249524e-05,614.979,14.36434142724605
474.1666666666667,37.0,0.509,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.509,0.54426,0.018777544950573256,0.001102475,2.6539583721926678e-05,628.719,15.174113046602892
499.1666666666667,37.1,0.538,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.538,0.5717730000000001,0.018606314814885245,0.00107361,2.6310090364977278e-05,645.624,15.838123970096063
524.1666666666666,37.1,0.587,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.587,0.5983590000000001,0.018641605112329963,0.00104225,2.6319521044952674e-05,665.048,16.903080583508043
549.1666666666666,37.0,0.625,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.625,0.623023,0.019247484347113625,0.0010046999999999999,2.568670792239592e-05,689.9045,17.7372252875566
574.1666666666666,37.0,0.656,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.656,0.6489024999999999,0.018887678562095257,0.0009635835,2.5221170622624866e-05,719.3435,18.881197591890178
599.1666666666666,37.1,0.684,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.684,0.6711615,0.019085512884970908,0.0009185235,2.517853480909112e-05,754.6320000000001,20.748624156560286
624.1666666666666,37.1,0.707,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.707,0.6940545,0.01863782913128878,0.0008690255,2.511274461230037e-05,797.6145,23.104387568917428
649.1666666666666,37.0,0.729,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.729,0.7154255,0.018723326099516248,0.0008169634999999999,2.433681688645546e-05,848.443,25.265593499549844
674.1666666666666,37.1,0.746,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.746,0.7343550000000001,0.018959741818878585,0.0007627975,2.4403648150594986e-05,908.6915,29.15891135181321
699.1666666666666,37.0,0.763,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.763,0.7526930000000001,0.018721654185172742,0.000705221,2.4191080591209005e-05,982.8789999999999,33.95560207210965
724.1666666666666,37.0,0.777,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210121,1,0.777,0.770538,0.01871036998490896,0.000644471,2.37676847311351e-05,1075.53,40.00364141568136
