time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.042,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03908333333333334,0.0029166666666666646,0.08496945,0.035325153536192956,-0.001232895,0.00022031203806721175,-562.212,126.426913624663
49.16666666666666,37.1,0.043,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.039104166666666676,0.0038958333333333206,0.054435750000000005,0.034922978010823925,-0.00094105,0.00018791910051851621,-736.568,222.17280996776427
74.16666666666667,37.0,0.045,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03933333333333334,0.00566666666666666,0.03698295,0.033527777879453456,-0.0006600779999999999,0.0001585314930671885,-1049.6599999999999,491.5833498356913
99.16666666666669,37.0,0.048,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.039416666666666676,0.008583333333333325,0.022819199999999998,0.033416842893587456,-0.0003864505,0.00013288569503745992,-1788.605,146313.36169901586
124.16666666666669,37.1,0.05,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03931250000000001,0.010687499999999996,0.0177678,0.0338470004514325,-0.0001233235,0.00011061380141371408,-4298.45,294418.2892837175
149.16666666666666,37.0,0.054,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03943750000000001,0.014562499999999992,0.01520305,0.03246034653962864,0.000126901,9.119375496962527e-05,4902.945,291850.42394132284
174.16666666666666,37.1,0.058,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03945833333333334,0.018541666666666665,0.022843950000000002,0.03238014942998266,0.0003595265,7.467258528759791e-05,1927.945,463.2362071353661
199.16666666666663,37.0,0.063,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03945833333333333,0.02354166666666667,0.0360451,0.033166058540022116,0.000579585,6.260699648085798e-05,1195.935,132.47354130742823
224.16666666666663,37.0,0.069,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03943750000000001,0.0295625,0.05281145,0.03258047414054671,0.0007814705,5.413995955232815e-05,886.9780000000001,62.2171921713501
249.16666666666663,37.0,0.077,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03956250000000001,0.03743749999999999,0.0726145,0.03382246891898324,0.0009648655,4.8937237901715494e-05,718.387,36.80027110891828
274.1666666666667,37.1,0.087,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.0395,0.047499999999999994,0.09857640000000001,0.03298078755961708,0.001129245,4.666885576304865e-05,613.8135,25.557457902489002
299.1666666666667,37.1,0.101,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03952083333333333,0.061479166666666675,0.1302085,0.03335053838831736,0.00127327,4.6804268516440536e-05,544.3820000000001,20.0903282829558
324.1666666666667,37.1,0.117,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03939583333333333,0.07760416666666667,0.162416,0.032956095841668434,0.0013976449999999999,4.751817458038276e-05,495.9385,16.954705204361915
349.1666666666667,37.0,0.148,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03954166666666666,0.10845833333333332,0.1979035,0.032381370090555944,0.0015007850000000001,4.921275141788353e-05,461.85699999999997,15.1983502511783
374.1666666666667,37.0,0.177,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03947916666666666,0.13752083333333331,0.238475,0.03250637795007175,0.001584675,5.0639584026551994e-05,437.407,14.082557808601075
399.1666666666667,37.1,0.22,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03943750000000001,0.1805625,0.2805035,0.03320837218852171,0.00164813,5.179944074946324e-05,420.565,13.359498357672155
424.1666666666667,37.0,0.272,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.0395625,0.23243750000000002,0.319431,0.032552573079967194,0.0016911550000000002,5.2259363579872754e-05,409.866,12.824009853540336
449.1666666666667,37.0,0.33,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03931250000000001,0.2906875,0.362203,0.032131236289308016,0.00171223,5.139150841212064e-05,404.821,12.290995447103251
474.1666666666667,37.0,0.392,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03954166666666666,0.3524583333333334,0.404372,0.032312512753798345,0.001716395,5.040067748672696e-05,403.839,12.015868839909162
499.1666666666667,37.0,0.463,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03947916666666666,0.42352083333333335,0.4499365,0.03283545014767816,0.0017021,4.844589764436153e-05,407.22950000000003,11.73895713248117
524.1666666666666,37.0,0.523,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03945833333333334,0.4835416666666667,0.4904985,0.03150158036262447,0.00167053,4.7181765480457945e-05,414.926,11.855760562373877
549.1666666666666,37.0,0.577,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03952083333333333,0.5374791666666666,0.5341215,0.032122858507315596,0.00162087,4.476166490740288e-05,427.639,11.908849906452884
574.1666666666666,37.1,0.627,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.039375,0.587625,0.5728195,0.032043239236351946,0.00155822,4.243817768377689e-05,444.8315,12.198663320341014
599.1666666666666,37.1,0.666,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03935416666666667,0.6266458333333333,0.609016,0.03253582472956681,0.001483955,4.065289513506918e-05,467.09299999999996,12.88200365203508
624.1666666666666,37.1,0.699,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03941666666666666,0.6595833333333333,0.64486,0.0334194222029742,0.00139642,3.924350727857703e-05,496.3745,14.010588057305968
649.1666666666666,37.1,0.72,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.039375,0.6806249999999999,0.67807,0.03156167991237404,0.00129912,3.784675322419728e-05,533.5505,15.582540308968591
674.1666666666666,37.1,0.742,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.0393125,0.7026875,0.710696,0.03210361965100088,0.001194645,3.7228747296490595e-05,580.21,18.153305883273845
699.1666666666666,37.1,0.758,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03933333333333334,0.7186666666666667,0.7401475,0.032684755565753294,0.00108297,3.762860866446882e-05,640.043,22.268101685435536
724.1666666666666,37.0,0.773,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03927083333333334,0.7337291666666667,0.764454,0.033472965085697276,0.000968165,3.8402241618675265e-05,715.9395,28.576068505461063
749.1666666666666,37.0,0.788,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.03933333333333333,0.7486666666666667,0.7870125,0.0330601623598547,0.000850056,3.998327016645861e-05,815.414,38.6937317890495
774.1666666666666,37.1,0.801,MG1655,A02,M9_0.5%_glucose,none,MG1655,MG1655,20210509,2,0.039416666666666676,0.7615833333333334,0.8074485,0.031128264667075665,0.00072989,4.144349968392909e-05,949.6595,54.07193766698994
