time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
24.166666666666668,37.0,0.049,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
49.166666666666664,37.0,0.052,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
74.16666666666667,37.0,0.056,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
99.16666666666667,37.0,0.06,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
124.16666666666667,37.0,0.064,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
149.16666666666666,37.0,0.069,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
174.16666666666666,37.0,0.075,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
199.16666666666666,37.1,0.083,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
224.16666666666666,37.0,0.094,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
249.16666666666666,37.0,0.105,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
274.1666666666667,37.1,0.117,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
299.1666666666667,37.1,0.134,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
324.1666666666667,37.0,0.153,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
349.1666666666667,37.0,0.171,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
374.1666666666667,37.1,0.189,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
399.1666666666667,37.0,0.208,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
424.1666666666667,37.0,0.188,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
449.1666666666667,37.1,0.202,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
474.1666666666667,37.1,0.344,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
499.1666666666667,37.0,0.389,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
524.1666666666666,37.1,0.43,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
549.1666666666666,37.0,0.463,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
574.1666666666666,37.0,0.49,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
599.1666666666666,37.1,0.517,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
624.1666666666666,37.0,0.545,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
649.1666666666666,37.1,0.56,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
674.1666666666666,37.0,0.577,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
699.1666666666666,37.0,0.594,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
724.1666666666666,37.1,0.604,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
749.1666666666666,37.0,0.615,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
774.1666666666666,37.0,0.624,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
799.1666666666666,37.0,0.631,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
824.1666666666666,37.1,0.641,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
849.1666666666666,37.0,0.645,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
874.1666666666666,37.1,0.649,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
899.1666666666666,37.1,0.654,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
924.1666666666666,37.1,0.656,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
949.1666666666666,37.0,0.657,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
974.1666666666666,37.1,0.658,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
999.1666666666666,37.1,0.659,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
1024.1666666666667,37.0,0.659,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
1049.1666666666667,37.0,0.658,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
1074.1666666666667,37.1,0.658,MG1655,A01,M9_0.5%_glucose,0_µg/ml_tc,MG1655,MG1655,20210210,1
