time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.042,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038375,0.0036250000000000032,0.08821375000000001,0.03727840180464741,-0.001254865,0.00023006830653719522,-552.3695,128.00763777816633
49.16666666666666,37.1,0.043,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0384375,0.004562499999999997,0.0613695,0.03532529368640063,-0.00098672,0.000196099216094179,-702.4765,190.18416666014073
74.16666666666667,37.0,0.044,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.005520833333333329,0.03914215,0.03374534593161928,-0.000723397,0.0001662363989544712,-958.184,392.2363743447263
99.16666666666669,37.0,0.046,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038437500000000006,0.007562499999999993,0.02506755,0.03230110108465754,-0.0004704955,0.00014039520108796475,-1470.77,4119.4602878337
124.16666666666669,37.0,0.048,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.009520833333333333,0.01482655,0.03206355341980823,-0.00022378250000000001,0.0001180448737186311,-2966.01,136725.23752572364
149.16666666666666,37.0,0.051,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03852083333333334,0.01247916666666666,0.01231795,0.03257068928945306,1.0995900000000001e-05,9.935725872331745e-05,3667.225,770439.5193849836
174.16666666666666,37.0,0.055,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03845833333333333,0.01654166666666667,0.0154885,0.03134644455873657,0.000234963,8.27408162127079e-05,2946.09,165140.9101682522
199.16666666666663,37.1,0.058,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385,0.019500000000000003,0.02317925,0.03204976469714876,0.00044773800000000004,6.95221172414895e-05,1548.105,262.8006113687301
224.16666666666663,37.1,0.063,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.024520833333333332,0.0375192,0.03176615435599869,0.0006431295,5.9774008928210006e-05,1077.77,104.02301189367982
249.16666666666663,37.0,0.069,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03845833333333334,0.03054166666666667,0.054698899999999995,0.03170558514506888,0.00082336,5.275560261172602e-05,841.8520000000001,55.42088115681301
274.1666666666667,37.1,0.076,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.03752083333333333,0.0785449,0.032973324333917864,0.0009875205000000001,4.895458413071827e-05,701.907,35.647284373566045
299.1666666666667,37.1,0.088,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038562500000000006,0.04943749999999999,0.103564,0.03134069361841059,0.0011306850000000002,4.769722268247349e-05,613.035,26.24286695616895
324.1666666666667,37.0,0.103,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385,0.0645,0.1351185,0.03306360122075906,0.0012564949999999998,4.875112663381862e-05,551.6514999999999,21.65509676822277
349.1666666666667,37.1,0.122,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03858333333333334,0.08341666666666667,0.16783,0.03219312297081063,0.0013630550000000002,4.98031424741581e-05,508.5255,18.725953792777887
374.1666666666667,37.1,0.144,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03856249999999999,0.10543749999999999,0.200756,0.031973295659501175,0.0014512050000000001,5.2118667170956446e-05,477.63649999999996,17.321739632591438
399.1666666666667,37.1,0.176,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038625,0.137375,0.2412715,0.031605666341023006,0.00152159,5.3636985488670194e-05,455.54200000000003,16.22069662265309
424.1666666666667,37.1,0.214,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385625,0.1754375,0.279914,0.031506529725703766,0.0015728650000000001,5.459942191580176e-05,440.69100000000003,15.48913124281662
449.1666666666667,37.1,0.265,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03858333333333333,0.22641666666666668,0.319023,0.03093556364152559,0.001603885,5.52806727018259e-05,432.1675,15.048767318983874
474.1666666666667,37.0,0.325,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666666,0.28652083333333334,0.3575895,0.030609891586615385,0.00161944,5.4680606335194264e-05,428.0175,14.61364513485339
499.1666666666667,37.1,0.388,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03862500000000001,0.349375,0.39947449999999995,0.031267017994720946,0.0016160950000000001,5.431040038876904e-05,428.903,14.55426392783425
524.1666666666666,37.0,0.448,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038625,0.409375,0.43828199999999995,0.03276676031386674,0.001596115,5.2200260442347317e-05,434.2715,14.290356790064113
549.1666666666666,37.0,0.508,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03856249999999999,0.4694375,0.4781905,0.03168632480749963,0.00156121,4.8903968475865946e-05,443.981,13.939707830857733
574.1666666666666,37.0,0.56,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038625,0.521375,0.5188385,0.031903278424008294,0.0015133149999999999,4.600388941426583e-05,458.0325,13.945116728618256
599.1666666666666,37.0,0.61,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03860416666666667,0.5713958333333333,0.554935,0.03216474954611396,0.0014539549999999998,4.233664691157715e-05,476.73199999999997,13.878024440070455
624.1666666666666,37.1,0.649,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385625,0.6104375,0.588977,0.03141316511340252,0.00138143,4.0083538869839764e-05,501.761,14.509769557038773
649.1666666666666,37.0,0.68,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03854166666666667,0.6414583333333334,0.6253500000000001,0.03144294170115556,0.0013027199999999998,3.802115530311107e-05,532.077,15.505882189330908
674.1666666666666,37.0,0.703,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03852083333333334,0.6644791666666666,0.6565045,0.033242558795156765,0.00121578,3.626450930109065e-05,570.1255,17.032404576111887
699.1666666666666,37.0,0.719,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385,0.6805,0.685476,0.03283079309660957,0.00112233,3.74357264923792e-05,617.5965,20.66405734556772
724.1666666666666,37.0,0.737,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03841666666666666,0.6985833333333333,0.7137545,0.03214835911614152,0.001023575,3.805564049576522e-05,677.183,25.31078830441343
749.1666666666666,37.0,0.753,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.7145208333333334,0.7353075,0.03273098098050845,0.0009211390000000001,4.114682183570211e-05,752.489,33.86730083826341
774.1666666666666,37.0,0.766,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.7275208333333334,0.758015,0.03198191309307651,0.0008180685,4.371710491371877e-05,847.2974999999999,45.71133023822085
799.1666666666666,37.1,0.776,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03852083333333334,0.7374791666666667,0.7759775,0.030898078237989162,0.0007155885,4.6902931525647694e-05,968.639,64.66666260890987
824.1666666666666,37.0,0.787,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03841666666666666,0.7485833333333334,0.793493,0.03160271801876431,0.000613976,4.9503232403820245e-05,1128.9499999999998,93.42306091827744
849.1666666666666,37.1,0.795,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0384375,0.7565625,0.8077055,0.030711110982307336,0.0005148005,5.073074570834036e-05,1346.44,138.2299335727218
874.1666666666666,37.0,0.801,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038375,0.762625,0.817539,0.03136084335550847,0.000420433,5.242140509934844e-05,1648.65,219.73163389776263
899.1666666666666,37.1,0.807,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038375,0.768625,0.8283155,0.03200526619755234,0.0003328585,5.2140710456952626e-05,2082.41,369.3381791648682
924.1666666666666,37.0,0.811,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03833333333333333,0.7726666666666667,0.8346804999999999,0.03177683840709129,0.00024824600000000004,5.0528613641975214e-05,2792.175,724.3162462228048
949.1666666666666,37.0,0.816,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03829166666666666,0.7777083333333333,0.838625,0.032912184550705055,0.00017264249999999999,4.852694680211865e-05,4014.92,13682.845725183271
974.1666666666666,37.0,0.819,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03831249999999999,0.7806875,0.8438060000000001,0.031318433575415645,0.000105493,4.606079700078212e-05,6504.83,73295.42643201894
999.1666666666666,37.0,0.823,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03824999999999999,0.78475,0.84383,0.03214874341966021,4.5479400000000004e-05,4.3192666228541996e-05,11174.0,196989.02275173718
1024.1666666666667,37.1,0.825,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03825,0.78675,0.846764,0.03165657238381308,-7.1066450000000005e-06,4.014825396024921e-05,-9950.76,562571.1700055402
1049.1666666666667,37.0,0.828,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03827083333333333,0.7897291666666666,0.844832,0.03213890120776834,-4.759925e-05,3.848454944430855e-05,-11893.55,322767.96851259645
1074.1666666666667,37.0,0.828,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03829166666666666,0.7897083333333333,0.842611,0.03238788700049543,-8.219115e-05,3.815874448146426e-05,-8231.27,578090.9560375126
1099.1666666666667,37.0,0.83,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03829166666666666,0.7917083333333333,0.8414265,0.03210874514182035,-0.000106938,3.932294988427761e-05,-6473.99,15978.313184423821
1124.1666666666667,37.1,0.831,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03829166666666666,0.7927083333333333,0.8386845,0.032690104127757046,-0.0001257145,4.2903853675635416e-05,-5496.629999999999,49943.30487008701
1149.1666666666667,37.1,0.831,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03822916666666666,0.7927708333333333,0.8344659999999999,0.031114739150527006,-0.0001332415,4.688816396879921e-05,-5188.705,8024.491508401213
1174.1666666666667,37.0,0.831,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03827083333333333,0.7927291666666666,0.832848,0.03248040702047044,-0.0001343545,5.1909333769322714e-05,-5135.23,8833.901720933267
1199.1666666666667,37.0,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038166666666666654,0.7938333333333333,0.8269755000000001,0.030812769327112646,-0.0001309945,5.690051333454517e-05,-5236.825,27758.30799478273
1224.1666666666667,37.0,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03824999999999999,0.79375,0.8244145,0.03191477383323098,-0.000119869,6.107160469064033e-05,-5505.76,117513.7550274252
1249.1666666666667,37.0,0.833,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03824999999999999,0.79475,0.8227415,0.03195159068658782,-0.0001034535,6.464240626413038e-05,-6030.79,89349.58178003301
1274.1666666666667,37.0,0.831,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03833333333333333,0.7926666666666666,0.818629,0.032326159265143435,-8.514855e-05,6.59255256319077e-05,-6729.025,195991.10723363076
1299.1666666666667,37.0,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0383125,0.7936875,0.817554,0.030985892104021313,-6.0660950000000004e-05,6.508375105002832e-05,-7616.110000000001,685038.0912600476
1324.1666666666667,37.0,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03820833333333332,0.7937916666666667,0.8194220000000001,0.032492812600594626,-3.4657200000000004e-05,6.326473180616982e-05,-8020.385,695789.9989494823
1349.1666666666667,37.0,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0383125,0.7936875,0.8179565,0.032441898489695906,-1.1320999999999999e-05,5.967746843176129e-05,-7324.91,463326.2793667173
1374.1666666666667,37.1,0.832,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03827083333333333,0.7937291666666666,0.8180765,0.0318146781770934,1.567145e-05,5.5537790207335574e-05,8238.654999999999,3179848.6453546965
1399.1666666666667,37.1,0.831,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03816666666666666,0.7928333333333333,0.818616,0.032589199419257184,3.60195e-05,5.418757906774531e-05,9434.83,286666.88269221195
1424.1666666666667,37.0,0.83,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03820833333333332,0.7917916666666667,0.817476,0.033016569219034286,5.638475e-05,5.804464186146859e-05,8791.509999999998,336033.03809798753
1449.1666666666667,37.0,0.829,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03822916666666666,0.7907708333333333,0.8221940000000001,0.03348042577118664,7.016855000000001e-05,7.088614466182939e-05,6935.05,145137.80213288686
1474.1666666666667,37.1,0.828,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03827083333333333,0.7897291666666666,0.825401,0.032912001813699104,7.97264e-05,9.26178568765423e-05,5444.105,101498.26066970229
1499.1666666666667,37.0,0.825,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03814583333333333,0.7868541666666666,0.8257110000000001,0.03111805510077218,8.413495e-05,0.0001222160246194357,4137.785,144890.10337780765
1524.1666666666667,37.0,0.821,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03824999999999999,0.78275,0.8265899999999999,0.03286665089682179,8.399064999999999e-05,0.00015781116141121867,3142.18,1450282.1945187254
1549.1666666666667,37.0,0.818,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03816666666666666,0.7798333333333333,0.829139,0.03297095255958629,8.08923e-05,0.0001997003817556994,2441.41,760881.9918727569
1574.1666666666667,37.1,0.815,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038104166666666654,0.7768958333333333,0.8311365,0.034116948751188654,6.856565e-05,0.00024625999732628625,1817.0149999999999,126661.0899951303
1599.1666666666667,37.1,0.823,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03816666666666666,0.7848333333333333,0.8302175,0.03668722911457824,4.38702e-05,0.00029768275265090185,1387.51,4223294.5823046155
24.166666666666668,37.0,0.042,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038375,0.0036250000000000032,0.07936195,0.0358293920080566,-0.0012484,0.0004639756792171647,-549.892,26294.173978866722
49.16666666666666,37.1,0.043,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0384375,0.004562499999999997,0.05171,0.030694681473439348,-0.000965891,0.00039960061273723,-698.8605,36967.35516568664
74.16666666666667,37.0,0.044,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.005520833333333329,0.0405924,0.030115488546349756,-0.0006959920000000001,0.00033521176458332355,-895.6310000000001,84884.42085302708
99.16666666666669,37.0,0.046,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038437500000000006,0.007562499999999993,0.031161300000000003,0.0299757976424264,-0.0004279915,0.0002630437106333062,-1399.915,3086.043569461367
124.16666666666669,37.0,0.049,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.010520833333333333,0.02283645,0.032044201188079074,-0.00017458300000000002,0.00018327902072450336,-2872.105,107029.39483024922
149.16666666666666,37.0,0.052,MG1655,A07,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03852083333333334,0.01347916666666666,0.020161150000000003,0.03289574550370766,7.406415e-05,0.00010473998546538967,4207.12,62786074.42986364
