time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
318.6166666666667,37.0,0.381,35.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.349875,0.3903605,0.00974559734387624,0.001852995,2.5001929280201976e-05,374.06899999999996,5.064815068703559
338.6166666666667,37.0,0.425,37.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.393875,0.4279085,0.009681759981176506,0.0018450699999999999,2.4407095413706367e-05,375.6755,4.9830140024108145
358.6166666666667,37.0,0.4679999999999999,43.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.43662499999999993,0.46405949999999996,0.009860059784408582,0.001819525,2.385795671943777e-05,380.949,5.005671648917974
378.6166666666667,37.1,0.513,37.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.4818125,0.500527,0.009879246960734691,0.0017786149999999999,2.2434589749550938e-05,389.7125,4.9208761846393845
398.6166666666667,37.0,0.5529999999999999,40.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.5217499999999999,0.535226,0.009796648542802412,0.001722575,2.166400961339617e-05,402.39099999999996,5.070099872777263
418.6166666666667,37.0,0.583,49.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.5515625,0.5694655,0.009631867983613547,0.0016530149999999999,2.037689437401506e-05,419.323,5.171233383245935
438.6166666666667,37.1,0.623,55.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.59175,0.6015655,0.009887934958694248,0.00157433,1.9549889535664053e-05,440.28,5.476097224629926
458.6166666666667,37.1,0.645,47.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.613625,0.6321095,0.009878393208803406,0.001485885,1.9095841682478068e-05,466.48900000000003,6.003827037563202
478.6166666666667,37.0,0.669,48.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.63775,0.660772,0.009679564270563793,0.001389605,1.8076483381144405e-05,498.808,6.487744468682952
498.6166666666667,37.0,0.6940000000000001,58.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031312500000000014,0.6626875000000001,0.687458,0.009872827063759044,0.001287715,1.8389372378878685e-05,538.2760000000001,7.698480770936565
518.6166666666667,37.1,0.716,61.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.6846249999999999,0.7122235,0.009745424871421939,0.001182045,1.8582736535468133e-05,586.3985,9.223680962230503
538.6166666666667,37.0,0.736,53.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.70475,0.7347305,0.0098627979882814,0.00107413,1.911155263518903e-05,645.31,11.47704886829942
558.6166666666667,37.1,0.7559999999999999,64.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.7246249999999999,0.755211,0.01000707347692066,0.0009648235,2.02131326313836e-05,718.419,15.070080566256419
578.6166666666667,37.1,0.7709999999999999,68.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.7397499999999999,0.773576,0.009943073728124465,0.0008578805000000001,2.074867889593585e-05,807.9765,19.56541973402749
598.6166666666667,37.1,0.789,66.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031312500000000014,0.7576875000000001,0.78971,0.00988538769230599,0.000750825,2.1513829148157755e-05,923.1804999999999,26.443974129069847
618.6166666666667,37.1,0.8009999999999999,61.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.7698749999999999,0.8038145,0.009712463262306448,0.000648757,2.1564838586645215e-05,1068.42,35.64101659875845
638.6166666666667,37.0,0.8140000000000001,63.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.782625,0.8155,0.009844969122092219,0.0005493255,2.1546711276728776e-05,1261.815,49.41860760687709
658.6166666666667,37.0,0.823,61.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031312500000000014,0.7916875,0.8251175,0.009757217774573433,0.0004564755,2.127069348338617e-05,1518.475,71.17427497663458
678.6166666666667,37.1,0.828,74.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.79675,0.833717,0.009683875661105837,0.0003690745,2.0625395819256288e-05,1878.065,105.97433006366516
698.6166666666667,37.1,0.833,62.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.8016249999999999,0.840418,0.00976475868098927,0.0002877295,2.022744684891885e-05,2409.025,172.42605097930132
718.6166666666667,37.0,0.8340000000000001,75.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.8028125,0.8452759999999999,0.009818928476939751,0.00021349,1.916430424628952e-05,3246.745,300.6215594266272
738.6166666666667,37.1,0.838,86.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.8065625,0.8489154999999999,0.009830141878054319,0.00014676050000000002,1.841893347828857e-05,4722.98,639.8013348924071
758.6166666666667,37.0,0.8420000000000001,69.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.8105625000000001,0.85154,0.009952165579577095,8.766105e-05,1.7735091855978013e-05,7907.125,2115.3697237828683
778.6166666666667,37.0,0.843,62.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.8115625,0.85246,0.009801498774326923,3.541435e-05,1.7222842348993623e-05,19147.75,245901.19562106804
798.6166666666667,37.1,0.846,65.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.8145625,0.8525525,0.009925749478435608,-9.092749999999999e-06,1.7389438437502987e-05,-29485.2,3837208.9771651803
818.6166666666667,37.0,0.851,70.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.8196249999999999,0.8522704999999999,0.009972922576517862,-4.679655e-05,1.7899331807225507e-05,-14737.55,252053.501482892
838.6166666666667,37.0,0.8540000000000001,68.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.8227500000000001,0.850803,0.009857834784385412,-7.794385e-05,1.8389335333746827e-05,-8892.904999999999,2810.704318312106
858.6166666666667,37.1,0.853,69.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.8216249999999999,0.8491245000000001,0.009864455464066568,-0.0001027705,1.9970628730020206e-05,-6744.62,1540.2351944668142
878.6166666666667,37.0,0.851,73.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.8196249999999999,0.8469065,0.009718368767726951,-0.0001213845,2.1000216303623774e-05,-5710.335,1140.606584210115
898.6166666666667,37.0,0.848,63.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031312500000000014,0.8166875,0.8440799999999999,0.00979617055220217,-0.0001349005,2.1922065600661433e-05,-5138.219999999999,946.8663683769998
918.6166666666668,37.1,0.8440000000000001,75.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.8128125,0.8412284999999999,0.009824945004218497,-0.0001450765,2.250634955683342e-05,-4777.8099999999995,825.9910215660901
938.6166666666668,37.0,0.8420000000000001,70.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.8108125,0.8386235,0.009768930137265704,-0.000149752,2.310366524913242e-05,-4628.63,789.6378084049353
958.6166666666668,37.1,0.838,69.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.806875,0.835522,0.009743957668033182,-0.000151096,2.3013374811716235e-05,-4587.455,783.8763867377475
978.6166666666668,37.1,0.835,68.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.8038749999999999,0.8323940000000001,0.009711686499365374,-0.00014994999999999999,2.302640686677798e-05,-4622.52,779.7867734448354
998.6166666666668,37.1,0.8320000000000001,79.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.800875,0.829244,0.00990240610566702,-0.000147782,2.1855098325614483e-05,-4690.34,763.8457182125004
1018.6166666666668,37.1,0.83,58.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7989375,0.826759,0.009939108617728242,-0.000143417,2.1152440171904734e-05,-4833.085,769.4843205724499
1038.6166666666666,37.0,0.8270000000000001,67.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.7958125,0.8239415,0.00994911616484591,-0.000138558,2.0373309933794937e-05,-5002.575,790.0309122783249
1058.6166666666666,37.0,0.8240000000000001,59.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.792875,0.820793,0.009937856603326228,-0.0001335265,1.9412853187804233e-05,-5191.08,820.2256630782788
1078.6166666666666,37.0,0.821,70.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.7898749999999999,0.818272,0.010033369809942001,-0.0001295025,1.922008208119648e-05,-5352.389999999999,875.5616694275684
1098.6166666666666,37.0,0.818,64.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.786875,0.8158460000000001,0.010392776608414114,-0.00012554150000000002,1.901204194985537e-05,-5521.26,921.7763945290889
1118.6166666666666,37.0,0.815,63.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.7838749999999999,0.813339,0.009947316006401792,-0.00012273999999999998,2.0294323737146912e-05,-5647.295,1069.545784573506
1138.6166666666666,37.0,0.812,70.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.780875,0.8112725000000001,0.009851853095938815,-0.000121556,2.2096295173126945e-05,-5702.285,1229.1171908911167
1158.6166666666666,37.0,0.809,74.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7779375000000001,0.807963,0.009873676601561004,-0.0001211375,2.4098222626217166e-05,-5721.985,1613.1144596119677
1178.6166666666666,37.0,0.805,74.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.774,0.8062515,0.009823232943762516,-0.000123771,2.627399739789876e-05,-5600.245,1643.1584867698443
1198.6166666666666,37.0,0.8009999999999999,61.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.030937500000000014,0.7700624999999999,0.803538,0.009732275159389476,-0.0001265025,2.7852021174619004e-05,-5479.3150000000005,1641.425037274853
1218.6166666666666,37.0,0.799,60.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.7678750000000001,0.8011185000000001,0.009680611273986863,-0.0001316145,2.9563243992109545e-05,-5266.49,1821.891974466832
1238.6166666666666,37.0,0.7959999999999999,66.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.764875,0.7981535,0.009905629685150281,-0.0001380735,2.9949886198580662e-05,-5020.13,2179.902656701339
1258.6166666666666,37.0,0.792,71.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.761,0.79537,0.010167105988494695,-0.000144522,3.0034572425857e-05,-4796.139999999999,1663.0288732319714
1278.6166666666666,37.1,0.79,62.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7589375,0.7922245,0.010195390492898814,-0.00015229449999999998,2.8730871506907874e-05,-4551.365,1056.3112464993508
1298.6166666666666,37.0,0.7859999999999999,76.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7549374999999999,0.7889634999999999,0.010018911256519623,-0.00016112450000000002,2.7352283838844757e-05,-4301.945,890.3304567706251
1318.6166666666666,37.0,0.7829999999999999,72.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.7518124999999999,0.785827,0.01007262159655078,-0.000167788,2.705978919397691e-05,-4131.09,761.1522189121542
1338.6166666666666,37.0,0.7809999999999999,69.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.7498124999999999,0.7824395,0.010168980028105607,-0.000174995,2.9549132374269564e-05,-3960.96,769.5103902479304
1358.6166666666666,37.0,0.777,67.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.7458750000000001,0.778962,0.00985731876969913,-0.0001808405,3.6306771018976076e-05,-3832.925,920.7803002846983
1378.6166666666666,37.0,0.7759999999999999,68.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7449374999999999,0.7754384999999999,0.009832923397380408,-0.0001834565,4.8935744097616075e-05,-3778.275,1420.234382678703
1398.6166666666666,37.0,0.773,59.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.74175,0.772022,0.010343599558005255,-0.0001828615,6.509240717694062e-05,-3787.46,4605.811279800126
1418.6166666666666,37.0,0.77,68.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.738875,0.7682835,0.010384160391734181,-0.000181132,8.609294581655038e-05,-3748.295,41543.707786580344
1438.6166666666666,37.0,0.7659999999999999,71.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7349374999999999,0.7639885,0.010400867763122252,-0.000175594,0.00011171325408827121,-3654.625,566594.0316078179
1458.6166666666666,36.9,0.763,63.0,lacUV5_T_mCherry,B03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.7319375,0.761248,0.011612449844112591,-0.000164654,0.00014041095471589902,-3389.5699999999997,212140.6966330647
18.616666666666667,37.1,0.065,39.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.03399999999999999,0.0857987,0.011317742557771241,-0.0007873680000000001,0.00011540186231071907,-880.3340000000001,142.3915099149591
38.61666666666667,37.0,0.07,26.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.03899999999999999,0.07327025,0.010370177193935142,-0.0004486785,9.346927917635781e-05,-1544.8649999999998,457.5407952733862
58.61666666666667,37.0,0.076,31.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.044999999999999984,0.0675069,0.01006438307471637,-0.0001304425,7.457191253005155e-05,-5019.3099999999995,163516.84055660202
78.61666666666666,37.0,0.084,36.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.05293749999999999,0.06800955,0.009937532325631711,0.000166749,5.95599133559577e-05,4150.75,24687.610772187203
98.61666666666666,37.1,0.092,27.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.060999999999999985,0.07403325,0.010161016800588254,0.0004393505,4.7596125674275324e-05,1577.665,174.62947570765675
118.61666666666666,37.1,0.1009999999999999,36.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.06999999999999988,0.08539875,0.009920589721022397,0.0006900545,3.801872411112187e-05,1004.48,55.37555000896415
138.61666666666667,37.0,0.113,29.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.08199999999999999,0.101136,0.010076973059711931,0.0009173545,3.1404258704940824e-05,755.5935,25.892008763639016
158.61666666666667,37.1,0.126,32.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.09499999999999999,0.12188750000000001,0.00972782173950517,0.00111816,2.6771130793669005e-05,619.9005,14.83537416853242
178.61666666666667,37.1,0.143,33.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.11199999999999997,0.145692,0.009987676910173101,0.00129416,2.4855729864510096e-05,535.596,10.281643858253007
198.61666666666667,37.0,0.163,38.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.13193749999999999,0.17381049999999998,0.009925979668243077,0.0014458750000000001,2.433258665172898e-05,479.39750000000004,8.070696876562337
218.61666666666667,37.0,0.187,34.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.15593749999999998,0.20407,0.00971429674525212,0.0015734949999999998,2.3992440561198783e-05,440.5145,6.735581948945425
238.61666666666667,37.1,0.216,37.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.185,0.2363405,0.009735635392589505,0.0016756800000000001,2.460180808779352e-05,413.651,6.081067267377743
258.6166666666667,37.0,0.25,37.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031062500000000014,0.21893749999999998,0.270636,0.009858976225753631,0.001754235,2.490077325714471e-05,395.12850000000003,5.618201583100639
278.6166666666667,37.1,0.287,30.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031000000000000014,0.25599999999999995,0.306572,0.009716560210384383,0.001811315,2.515431158652507e-05,382.67650000000003,5.332216190080305
298.6166666666667,37.1,0.3279999999999999,38.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.2967499999999999,0.34305450000000004,0.009665958653757552,0.0018466749999999999,2.530163515928035e-05,375.349,5.165467780537075
318.6166666666667,37.0,0.372,37.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.340875,0.380185,0.009828035519531333,0.0018602800000000002,2.503363298325413e-05,372.60400000000004,5.037765884192176
338.6166666666667,37.0,0.414,43.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031125000000000014,0.38287499999999997,0.41703199999999996,0.00965271959363437,0.0018551449999999999,2.4088312245578535e-05,373.6345,4.870535941426249
358.6166666666667,37.0,0.4579999999999999,42.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031375000000000014,0.4266249999999999,0.4541275,0.009710735794051167,0.00183228,2.3347026379485705e-05,378.298,4.834823420766362
378.6166666666667,37.1,0.513,39.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031187500000000014,0.4818125,0.49023,0.009454060223485876,0.00179302,2.2239867641967267e-05,386.58050000000003,4.806929953274216
398.6166666666667,37.0,0.536,50.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.50475,0.525759,0.009560869476855883,0.00173916,2.1422674709651802e-05,398.5535,4.9170176052829735
418.6166666666667,37.0,0.573,53.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031437500000000014,0.5415625,0.559901,0.009786168540264933,0.0016719249999999999,2.025936461447452e-05,414.581,5.023362699694198
438.6166666666667,37.1,0.606,50.0,lacUV5_T_mCherry,B04,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200710,1,0.031250000000000014,0.57475,0.5926685,0.009662071215404048,0.001594485,1.933427366132056e-05,434.71500000000003,5.26925548775962
