time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.042,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038375,0.0036250000000000032,0.08739375,0.03665458238076934,-0.001257885,0.000298970665146691,-548.437,17206.66987858384
49.16666666666666,37.1,0.043,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0384375,0.004562499999999997,0.059567300000000004,0.033992289360001725,-0.0009902605,0.00023598768577982895,-697.2705,20629.110287270607
74.16666666666667,37.0,0.044,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.005520833333333329,0.03893815,0.03406497020203458,-0.000730126,0.00018425870909650704,-945.98,22784.04041613978
99.16666666666669,37.0,0.046,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.038437500000000006,0.007562499999999993,0.0239189,0.032336302247534025,-0.00047046800000000004,0.00014434083164026435,-1470.615,14560.441331428963
124.16666666666669,37.0,0.048,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.009520833333333333,0.0154636,0.03192175328099983,-0.000227144,0.00011547975044236482,-2951.825,327147.1407589635
149.16666666666666,37.0,0.051,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03852083333333334,0.01247916666666666,0.012943449999999999,0.0326681903505125,7.115805e-06,9.775367683540098e-05,3564.6549999999997,576895.0296129931
174.16666666666666,37.0,0.055,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03845833333333333,0.01654166666666667,0.0145617,0.032397487984356335,0.00023479,8.783206367792064e-05,2930.69,10960.528038138536
199.16666666666663,37.1,0.058,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.0385,0.019500000000000003,0.02254625,0.03192442864117668,0.00044589499999999997,8.203947560586451e-05,1550.875,6172.576223468559
224.16666666666663,37.1,0.063,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.024520833333333332,0.036405049999999994,0.03242600230252899,0.000641881,7.716431753348473e-05,1079.87,1152.2551092360943
249.16666666666663,37.0,0.069,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03845833333333334,0.03054166666666667,0.05649395,0.03197677770980225,0.0008236205,7.195753929556798e-05,841.586,153.39113005447626
274.1666666666667,37.1,0.076,MG1655,A01,M9_0.5%_glucose,none,MG1655,MG1655,20210508,1,0.03847916666666667,0.03752083333333333,0.07927239999999999,0.03256757894257605,0.000986424,6.560475989327949e-05,702.687,70.10873207006317
