time_min,temp,OD600,strain,well,media,pos_selection,OD600_norm,mean_OD_gp,var_OD_gp,mean_lambda_gp,var_lambda_gp
19.166666666666668,37.0,0.041,MG1655_1,B02,M9_0.5%_glucose,none,0.002333333333333347,0.040966737450000006,2.573461749219802e-6,5.0234175903975e-5,9.871643502175738e-9
39.166666666666664,37.0,0.042,MG1655_1,B02,M9_0.5%_glucose,none,0.0034444444444444514,0.041981860725,1.972669270992723e-6,4.8493434837799995e-5,1.1772513748114908e-9
59.166666666666664,37.1,0.043,MG1655_1,B02,M9_0.5%_glucose,none,0.004555555555555556,0.042970707725,1.8565377060043257e-6,4.9453335835625e-5,7.320612338929753e-10
79.16666666666667,37.0,0.044,MG1655_1,B02,M9_0.5%_glucose,none,0.005111111111111108,0.04402124017499999,1.752415305524851e-6,5.590014238705e-5,6.359246693370421e-10
99.16666666666666,37.0,0.045,MG1655_1,B02,M9_0.5%_glucose,none,0.006472222222222226,0.045267644425,1.771404970866636e-6,7.038181470499999e-5,4.538718352128821e-10
119.16666666666666,37.0,0.047,MG1655_1,B02,M9_0.5%_glucose,none,0.008277777777777787,0.046877395175,1.788285906285791e-6,9.241471700000001e-5,4.231335934376604e-10
139.16666666666666,37.1,0.049,MG1655_1,B02,M9_0.5%_glucose,none,0.010000000000000002,0.0490100585,1.810029835196549e-6,0.000119535960775,4.213625692031747e-10
159.16666666666666,37.0,0.052,MG1655_1,B02,M9_0.5%_glucose,none,0.013000000000000005,0.051659958675,1.7364057275016198e-6,0.00014738810695,3.753218761264983e-10
179.16666666666666,37.1,0.055,MG1655_1,B02,M9_0.5%_glucose,none,0.016250000000000014,0.05486362845000001,1.7274728155544861e-6,0.00017326243600000003,3.3813274068457514e-10
199.16666666666666,37.1,0.058,MG1655_1,B02,M9_0.5%_glucose,none,0.0191388888888889,0.058585422175,1.7185627948894916e-6,0.00019675231975,3.5900226645112275e-10
219.16666666666666,37.1,0.063,MG1655_1,B02,M9_0.5%_glucose,none,0.02447222222222223,0.06274529732499999,1.7114712798353034e-6,0.000221981246,3.7617278655762344e-10
239.16666666666666,37.1,0.067,MG1655_1,B02,M9_0.5%_glucose,none,0.02836111111111113,0.067537129825,1.7112216264745882e-6,0.000257134187,3.428330450547947e-10
259.1666666666667,37.0,0.073,MG1655_1,B02,M9_0.5%_glucose,none,0.03436111111111111,0.07318334705,1.7543024391010726e-6,0.00031134194025000006,3.280906152845011e-10
279.1666666666667,37.1,0.081,MG1655_1,B02,M9_0.5%_glucose,none,0.04219444444444446,0.08015208075000001,1.7082903197443733e-6,0.00038838978525,3.68584857862098e-10
299.1666666666667,37.0,0.089,MG1655_1,B02,M9_0.5%_glucose,none,0.05033333333333334,0.088845499275,1.7191997660534878e-6,0.0004860523034999999,3.903802836763068e-10
319.1666666666667,37.0,0.1,MG1655_1,B02,M9_0.5%_glucose,none,0.061416666666666675,0.099629451475,1.6841157456242304e-6,0.0005946652595000001,3.3820370771208777e-10
339.1666666666667,37.1,0.112,MG1655_1,B02,M9_0.5%_glucose,none,0.07333333333333335,0.11263276324999999,1.7623007838954113e-6,0.0007034976310000001,3.147097806500015e-10
359.1666666666667,37.0,0.127,MG1655_1,B02,M9_0.5%_glucose,none,0.08825000000000001,0.12775820875,1.7486682362324956e-6,0.0008076247194999999,3.8110997292054997e-10
379.1666666666667,37.0,0.144,MG1655_1,B02,M9_0.5%_glucose,none,0.10519444444444444,0.14491212674999998,1.6837924362935113e-6,0.0009112728512499999,4.2790207006063855e-10
399.1666666666667,37.1,0.165,MG1655_1,B02,M9_0.5%_glucose,none,0.12630555555555556,0.1642853315,1.670722564748938e-6,0.0010318865692499997,3.5263067221225747e-10
419.1666666666667,37.0,0.188,MG1655_1,B02,M9_0.5%_glucose,none,0.14919444444444446,0.18643153599999998,1.8585750559679921e-6,0.0011889430300000001,2.9182496851122787e-10
439.1666666666667,37.0,0.213,MG1655_1,B02,M9_0.5%_glucose,none,0.17425000000000002,0.21219319925000002,1.6856402631152169e-6,0.0013948938274999999,4.1065180052537506e-10
459.1666666666667,37.0,0.241,MG1655_1,B02,M9_0.5%_glucose,none,0.20224999999999999,0.24247069325,1.6383647258358965e-6,0.0016434047874999999,4.695646628205488e-10
479.1666666666667,37.1,0.277,MG1655_1,B02,M9_0.5%_glucose,none,0.2383055555555556,0.27801536699999996,1.7755066749797446e-6,0.0019044333975,3.5621275737133664e-10
499.1666666666667,37.0,0.32,MG1655_1,B02,M9_0.5%_glucose,none,0.2816666666666667,0.3184721665,1.8301469295101283e-6,0.0021308780824999996,2.8365216764010375e-10
519.1666666666666,37.0,0.363,MG1655_1,B02,M9_0.5%_glucose,none,0.32452777777777775,0.36275334699999995,1.6828818435518889e-6,0.002274149995,4.03240026056489e-10
539.1666666666666,37.1,0.406,MG1655_1,B02,M9_0.5%_glucose,none,0.3676111111111111,0.40866600849999996,1.6990580184323584e-6,0.0023009435025,4.89723630365085e-10
559.1666666666666,37.0,0.454,MG1655_1,B02,M9_0.5%_glucose,none,0.4158888888888889,0.453962142,1.768090881556389e-6,0.0022077119949999997,3.6874118041507886e-10
579.1666666666666,37.0,0.499,MG1655_1,B02,M9_0.5%_glucose,none,0.4604166666666667,0.49637582375,1.8360376711037129e-6,0.0020218313324999997,2.837180647156227e-10
599.1666666666666,37.1,0.535,MG1655_1,B02,M9_0.5%_glucose,none,0.4965833333333334,0.5345448387499999,1.7029808279554238e-6,0.0017914174000000001,4.0765887640910225e-10
619.1666666666666,37.0,0.568,MG1655_1,B02,M9_0.5%_glucose,none,0.5298888888888889,0.5680441965,1.7057038553515866e-6,0.0015649560325,4.890904293412792e-10
639.1666666666666,37.1,0.596,MG1655_1,B02,M9_0.5%_glucose,none,0.5577222222222222,0.5974128874999999,1.806579685265065e-6,0.0013771847525000003,3.623782945623843e-10
659.1666666666666,37.0,0.622,MG1655_1,B02,M9_0.5%_glucose,none,0.5836944444444444,0.623458558,1.8054648718539643e-6,0.0012369632449999999,2.793159876168793e-10
679.1666666666666,37.1,0.648,MG1655_1,B02,M9_0.5%_glucose,none,0.6094444444444445,0.647078169,1.766698502064515e-6,0.0011299900125,3.956964289320768e-10
699.1666666666666,37.1,0.669,MG1655_1,B02,M9_0.5%_glucose,none,0.6306666666666667,0.6687626367499999,1.682543467666355e-6,0.0010329029734999998,4.775858655701904e-10
719.1666666666666,37.0,0.688,MG1655_1,B02,M9_0.5%_glucose,none,0.649611111111111,0.6882871180000001,1.7041027422615662e-6,0.0009259086989999999,3.77992001711827e-10
739.1666666666666,37.0,0.707,MG1655_1,B02,M9_0.5%_glucose,none,0.6686944444444444,0.7056618462500001,1.8550691634017866e-6,0.0008045585322499999,2.8613771128128027e-10
759.1666666666666,37.1,0.72,MG1655_1,B02,M9_0.5%_glucose,none,0.6816666666666666,0.72046953875,1.7127612133017626e-6,0.0006773207059999999,3.7762153516935634e-10
779.1666666666666,37.0,0.734,MG1655_1,B02,M9_0.5%_glucose,none,0.696,0.73281054375,1.715342929318268e-6,0.0005625559,4.6091225758939733e-10
799.1666666666666,37.1,0.742,MG1655_1,B02,M9_0.5%_glucose,none,0.7036388888888889,0.7431311732499999,1.6384801967836336e-6,0.0004754434555,3.7339566958941713e-10
819.1666666666666,37.1,0.75,MG1655_1,B02,M9_0.5%_glucose,none,0.7117222222222223,0.75206806925,1.8110019884515515e-6,0.0004190876325,2.955857659534321e-10
839.1666666666666,37.0,0.761,MG1655_1,B02,M9_0.5%_glucose,none,0.72275,0.7600862912499999,1.6793353492607538e-6,0.00038656627425,3.759614451438229e-10
859.1666666666666,37.0,0.769,MG1655_1,B02,M9_0.5%_glucose,none,0.7306944444444444,0.76758844,1.6604641124281064e-6,0.0003640365565,4.073899077377422e-10
879.1666666666666,37.1,0.774,MG1655_1,B02,M9_0.5%_glucose,none,0.73575,0.774622652,1.729846019900975e-6,0.00033805506124999995,3.476584049927466e-10
899.1666666666666,37.0,0.782,MG1655_1,B02,M9_0.5%_glucose,none,0.7438888888888889,0.7810792395,1.7095064552535645e-6,0.00030270721875,3.1588776758229394e-10
919.1666666666666,37.0,0.786,MG1655_1,B02,M9_0.5%_glucose,none,0.74775,0.786695658,1.7400324991607892e-6,0.0002622757065,3.659313132641738e-10
939.1666666666666,37.0,0.791,MG1655_1,B02,M9_0.5%_glucose,none,0.7529166666666667,0.7915066407500001,1.6618837571287204e-6,0.00022292391225,3.7537707583000745e-10
959.1666666666666,37.0,0.796,MG1655_1,B02,M9_0.5%_glucose,none,0.7579166666666667,0.7956489347500001,1.699552685663855e-6,0.0001930132145,3.145934587146684e-10
979.1666666666666,37.0,0.799,MG1655_1,B02,M9_0.5%_glucose,none,0.7605277777777778,0.7993406089999998,1.7526622876909227e-6,0.00017399668699999998,3.124775606862026e-10
999.1666666666666,37.0,0.803,MG1655_1,B02,M9_0.5%_glucose,none,0.7648611111111112,0.80268571475,1.6939149111102174e-6,0.0001626934049,3.585580038803011e-10
1019.1666666666666,37.0,0.806,MG1655_1,B02,M9_0.5%_glucose,none,0.768,0.8058041180000001,1.7323400410862705e-6,0.00015147933255,3.564230938917484e-10
1039.1666666666667,37.1,0.808,MG1655_1,B02,M9_0.5%_glucose,none,0.7698055555555556,0.80872392875,1.7676183567626292e-6,0.000136247061575,3.261834280069927e-10
1059.1666666666667,37.1,0.812,MG1655_1,B02,M9_0.5%_glucose,none,0.7735833333333334,0.8112542,1.722455653413353e-6,0.000115202255625,3.41770925254577e-10
1079.1666666666667,37.0,0.814,MG1655_1,B02,M9_0.5%_glucose,none,0.7759444444444444,0.81333706525,1.6932251472792568e-6,9.383987067499999e-5,3.814075716754164e-10
1099.1666666666667,37.1,0.814,MG1655_1,B02,M9_0.5%_glucose,none,0.7758888888888889,0.81504949975,1.7645182340584542e-6,7.693903382750001e-5,3.620514539450498e-10
1119.1666666666667,37.1,0.817,MG1655_1,B02,M9_0.5%_glucose,none,0.7789166666666666,0.816443006,1.7380635768582141e-6,6.8307531385e-5,3.5565147541374335e-10
1139.1666666666667,37.0,0.817,MG1655_1,B02,M9_0.5%_glucose,none,0.7788333333333333,0.81784723425,1.7176859753707795e-6,6.790656171250001e-5,4.158236270136707e-10
1159.1666666666667,37.0,0.819,MG1655_1,B02,M9_0.5%_glucose,none,0.7806666666666666,0.8192187212500001,1.8178661870952112e-6,7.106635038e-5,4.389612967081601e-10
1179.1666666666667,37.1,0.822,MG1655_1,B02,M9_0.5%_glucose,none,0.7835555555555556,0.820635344,1.8699748523770965e-6,6.996996423999999e-5,4.373224355157514e-10
1199.1666666666667,37.1,0.822,MG1655_1,B02,M9_0.5%_glucose,none,0.7836666666666666,0.8219619197499999,1.7987098757788806e-6,5.82688606153e-5,6.443818307841915e-10
1219.1666666666667,37.0,0.822,MG1655_1,B02,M9_0.5%_glucose,none,0.783611111111111,0.8228234662500001,1.8331285314938087e-6,2.9230240220564997e-5,8.003945672450743e-10
1239.1666666666667,37.1,0.823,MG1655_1,B02,M9_0.5%_glucose,none,0.7847777777777777,0.82293226775,1.9779076789796832e-6,-2.11761981941475e-5,1.1726155335893325e-9
1259.1666666666667,37.1,0.822,MG1655_1,B02,M9_0.5%_glucose,none,0.7836666666666666,0.8218094509999998,2.593772787795948e-6,-9.852535687717501e-5,1.0224481640725595e-8
19.166666666666668,37.0,0.043,MG1655_1,B03,M9_0.5%_glucose,none,0.004333333333333342,0.042938244575,2.8639369469573084e-6,-1.9395126874925e-5,1.1180375610523094e-8
39.166666666666664,37.0,0.043,MG1655_1,B03,M9_0.5%_glucose,none,0.004444444444444445,0.043128600675,2.15472262018209e-6,3.2821757249720004e-5,1.3240022655559731e-9
59.166666666666664,37.1,0.044,MG1655_1,B03,M9_0.5%_glucose,none,0.005555555555555557,0.04413725207500001,2.1036583209459307e-6,6.55042065955e-5,8.848558470436053e-10
79.16666666666667,37.0,0.046,MG1655_1,B03,M9_0.5%_glucose,none,0.00711111111111111,0.045600482,1.992579115584896e-6,8.077448765035e-5,7.192273829399199e-10
99.16666666666666,37.0,0.047,MG1655_1,B03,M9_0.5%_glucose,none,0.008472222222222228,0.0472943594,1.9813941473934886e-6,8.702102867399999e-5,5.353294169203845e-10
119.16666666666666,37.0,0.049,MG1655_1,B03,M9_0.5%_glucose,none,0.010277777777777788,0.049104449125000005,1.9438362344578487e-6,9.46271372675e-5,5.034304342674742e-10
139.16666666666666,37.1,0.051,MG1655_1,B03,M9_0.5%_glucose,none,0.011999999999999997,0.051139110025000004,1.9286922198219545e-6,0.00011151495505,4.830339558063861e-10
159.16666666666666,37.0,0.054,MG1655_1,B03,M9_0.5%_glucose,none,0.015000000000000006,0.053619714675,1.990929325118424e-6,0.00013799599079999998,4.4091842558427135e-10
179.16666666666666,37.1,0.057,MG1655_1,B03,M9_0.5%_glucose,none,0.018250000000000016,0.056729507650000004,1.9832761939749714e-6,0.00017185670575000002,4.2297533597966187e-10
199.16666666666666,37.1,0.06,MG1655_1,B03,M9_0.5%_glucose,none,0.021138888888888895,0.060511333050000005,1.8862797097451336e-6,0.000206858841,4.136853720917419e-10
219.16666666666666,37.1,0.065,MG1655_1,B03,M9_0.5%_glucose,none,0.02647222222222223,0.0649410714,1.9286296203721324e-6,0.00024088859925000002,4.1999208742150476e-10
239.16666666666666,37.1,0.07,MG1655_1,B03,M9_0.5%_glucose,none,0.03136111111111113,0.0701168108,1.883503637762801e-6,0.00027789058125,4.242090346585631e-10
259.1666666666667,37.0,0.076,MG1655_1,B03,M9_0.5%_glucose,none,0.037361111111111116,0.07616833605,1.9295421440114e-6,0.00032700330450000006,3.941672626219352e-10
279.1666666666667,37.1,0.084,MG1655_1,B03,M9_0.5%_glucose,none,0.04519444444444446,0.08338752857500001,1.9111532729842154e-6,0.00039756147825000004,3.83142247124308e-10
299.1666666666667,37.0,0.092,MG1655_1,B03,M9_0.5%_glucose,none,0.053333333333333344,0.092251684625,1.888637642366701e-6,0.000494321007,4.0869763132728283e-10
319.1666666666667,37.0,0.103,MG1655_1,B03,M9_0.5%_glucose,none,0.06441666666666666,0.10330433905,1.8658967272419078e-6,0.0006117913730000001,4.2144317158876823e-10
339.1666666666667,37.1,0.118,MG1655_1,B03,M9_0.5%_glucose,none,0.07933333333333334,0.116772552,1.841773325127282e-6,0.0007370476582500001,3.7782178218800394e-10
359.1666666666667,37.0,0.132,MG1655_1,B03,M9_0.5%_glucose,none,0.09325000000000001,0.13270043599999998,1.9412875327871965e-6,0.0008561324177500001,3.742939710129882e-10
379.1666666666667,37.0,0.15,MG1655_1,B03,M9_0.5%_glucose,none,0.11119444444444444,0.15097365500000004,1.8870301785196302e-6,0.000967414687,4.3235748243113876e-10
399.1666666666667,37.1,0.171,MG1655_1,B03,M9_0.5%_glucose,none,0.13230555555555557,0.17142620300000003,1.8644479897884473e-6,0.00108185297225,4.3647230523728914e-10
419.1666666666667,37.0,0.196,MG1655_1,B03,M9_0.5%_glucose,none,0.15719444444444447,0.194426848,1.8700373842420602e-6,0.00122435775,3.4939921804201054e-10
439.1666666666667,37.0,0.221,MG1655_1,B03,M9_0.5%_glucose,none,0.18225000000000002,0.220737776,1.9182115967231813e-6,0.0014170693275000002,3.7219570899999363e-10
459.1666666666667,37.0,0.251,MG1655_1,B03,M9_0.5%_glucose,none,0.21225,0.25145319774999997,1.8275636965690794e-6,0.0016639926825,4.663939631699863e-10
479.1666666666667,37.1,0.287,MG1655_1,B03,M9_0.5%_glucose,none,0.24830555555555556,0.28748426825,1.8696251940904612e-6,0.0019391134124999998,4.445778380893661e-10
499.1666666666667,37.0,0.33,MG1655_1,B03,M9_0.5%_glucose,none,0.2916666666666667,0.32890659475,2.005152147559327e-6,0.00218850642,3.4981294256924244e-10
519.1666666666666,37.0,0.375,MG1655_1,B03,M9_0.5%_glucose,none,0.33652777777777776,0.37444651,1.9127344500125028e-6,0.0023486556174999998,4.1528955225675797e-10
539.1666666666666,37.1,0.418,MG1655_1,B03,M9_0.5%_glucose,none,0.3796111111111111,0.42186664399999996,1.79160068243461e-6,0.0023732794575,5.151315857771381e-10
559.1666666666666,37.0,0.469,MG1655_1,B03,M9_0.5%_glucose,none,0.4308888888888889,0.468374531,1.8846632583535882e-6,0.0022530840375000003,4.5025800332442476e-10
579.1666666666666,37.0,0.514,MG1655_1,B03,M9_0.5%_glucose,none,0.4754166666666667,0.5112849267499999,1.975161928866654e-6,0.0020235674925,3.3830937853207693e-10
599.1666666666666,37.1,0.55,MG1655_1,B03,M9_0.5%_glucose,none,0.5115833333333334,0.5490523477500001,1.8860065004450482e-6,0.0017486121275,4.402729959977432e-10
619.1666666666666,37.0,0.581,MG1655_1,B03,M9_0.5%_glucose,none,0.5428888888888889,0.58144278025,1.8539126966340976e-6,0.0014972493199999998,5.494059907852962e-10
639.1666666666666,37.1,0.608,MG1655_1,B03,M9_0.5%_glucose,none,0.5697222222222222,0.6093579179999999,1.931897293599399e-6,0.00131123363,4.2128976581455364e-10
659.1666666666666,37.0,0.633,MG1655_1,B03,M9_0.5%_glucose,none,0.5946944444444444,0.63436748125,1.997371663064202e-6,0.0011949713575,3.3021934686891104e-10
679.1666666666666,37.1,0.657,MG1655_1,B03,M9_0.5%_glucose,none,0.6184444444444445,0.65742731725,1.8669167817978884e-6,0.0011190820375,4.6532626749046633e-10
699.1666666666666,37.1,0.682,MG1655_1,B03,M9_0.5%_glucose,none,0.6436666666666667,0.6791011309999999,1.8257799288212035e-6,0.00104228124175,5.508439812026075e-10
719.1666666666666,37.0,0.698,MG1655_1,B03,M9_0.5%_glucose,none,0.659611111111111,0.6989338279999999,1.909029618820705e-6,0.0009355967230000001,4.0708504665993595e-10
739.1666666666666,37.0,0.716,MG1655_1,B03,M9_0.5%_glucose,none,0.6776944444444444,0.7162652964999999,1.9168510528509637e-6,0.00079559772175,3.376026109705696e-10
759.1666666666666,37.1,0.731,MG1655_1,B03,M9_0.5%_glucose,none,0.6926666666666667,0.73068563875,1.7855561477853865e-6,0.0006434044382500001,4.657658343467736e-10
779.1666666666666,37.0,0.743,MG1655_1,B03,M9_0.5%_glucose,none,0.705,0.742181947,1.8328563812863229e-6,0.00051116938675,5.201993536220799e-10
