time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.58333333333333,37.1,0.047,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.015999999999999986,0.07631455000000001,0.017687540655023776,-0.0010063749999999999,0.0002325805068717068,-684.653,298.3449015741052
49.583333333333336,37.0,0.05,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.01899999999999999,0.0551871,0.015617649529274857,-0.0006764525,0.0001614790470752041,-1018.95,915.0868011477833
74.58333333333333,37.0,0.054,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.022999999999999986,0.04306815,0.015109095910726816,-0.000357493,0.00010711894549257684,-1925.8200000000002,1424.2673559587395
99.58333333333331,37.0,0.059,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.027999999999999983,0.0376525,0.015115820918466182,-5.749725e-05,7.256914050749094e-05,-6937.465,254699.13818828997
124.58333333333331,37.1,0.064,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.03299999999999999,0.03882385,0.015235247280066895,0.0002185295,5.7894956685247506e-05,3171.605,1537.988572958373
149.58333333333334,37.1,0.071,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.03999999999999998,0.048413399999999995,0.01497714157380906,0.00047550450000000003,5.6922674384847094e-05,1457.71,322.3199659466717
174.58333333333334,37.1,0.08,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.04899999999999999,0.06318794999999999,0.014581461404905847,0.000709316,5.7869661178423444e-05,977.2045,140.21956078169774
199.58333333333331,37.0,0.092,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.060999999999999985,0.08286075000000001,0.014710114327660243,0.000916406,5.651343619896565e-05,756.376,71.68566762978654
224.58333333333331,37.1,0.107,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.07599999999999998,0.10896,0.014868445540651002,0.00109824,5.09598722329701e-05,631.145,38.106385455568095
249.58333333333331,37.1,0.124,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.09299999999999999,0.137535,0.014517678350406885,0.00125197,4.2941720749014936e-05,553.6465000000001,21.71080168751718
274.5833333333333,37.0,0.147,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.11599999999999998,0.1709005,0.01520097982693584,0.001380285,3.520277346995248e-05,502.176,13.292337646195211
299.5833333333333,37.1,0.175,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.14399999999999996,0.20610299999999998,0.015111153687471176,0.0014809200000000002,3.099190231627107e-05,468.051,9.855656033716269
324.5833333333333,37.1,0.21,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.179,0.243926,0.014730783937886254,0.001556165,3.166076552608131e-05,445.4205,9.103675660799944
349.5833333333333,37.0,0.252,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.22099999999999997,0.28388,0.015015185058776604,0.001604755,3.534818824821798e-05,431.933,9.334066572464048
374.5833333333333,37.0,0.301,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.26999999999999996,0.3246115,0.014526729406246401,0.00162933,4.0080488016255915e-05,425.4185,9.95207994986642
399.5833333333333,37.1,0.354,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.32299999999999995,0.3653095,0.014341866725850787,0.00163138,4.278680459047884e-05,424.8845,10.364981882177645
424.5833333333333,37.0,0.413,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.3819375,0.4059855,0.014635050589393553,0.00161318,4.3338021937754846e-05,429.677,10.660147274364133
449.5833333333333,37.0,0.467,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.436,0.446459,0.014689508845898583,0.001576875,4.073141502445161e-05,439.571,10.575019259943494
474.5833333333333,37.0,0.505,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.4739375,0.4852265,0.01431900991580493,0.001521405,3.703110772398419e-05,455.5965,10.449991675385498
499.5833333333333,37.0,0.547,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.5159375,0.5222045,0.014990219425865656,0.0014524199999999998,3.212273703981842e-05,477.2355,10.198155090557538
524.5833333333334,37.0,0.581,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.5499375,0.557303,0.014414264667748106,0.0013713,2.688349707472332e-05,505.4665,9.825566567095233
549.5833333333334,37.0,0.611,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.030937500000000014,0.5800624999999999,0.5909525,0.014538553273993175,0.001280145,2.367701251258769e-05,541.4604999999999,10.034344986721878
574.5833333333334,37.0,0.638,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.6069375,0.6219195,0.014886099203985795,0.0011810050000000002,2.3148955678478586e-05,586.913,11.575995206216938
599.5833333333334,37.0,0.6629999999999999,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.6319999999999999,0.6492530000000001,0.014658454198177894,0.00107691,2.547298082146651e-05,643.643,15.722914650276879
624.5833333333334,37.1,0.6859999999999999,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031062500000000014,0.6549375,0.6752265,0.01463496988473038,0.000969254,2.8545268190307346e-05,715.135,22.727428816887194
649.5833333333334,37.1,0.705,lacUV5_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,lacUV5,mCherry,20200716,1,0.031000000000000014,0.6739999999999999,0.699152,0.014738913873015375,0.000860688,3.1130216417432256e-05,805.341,32.95611741316048
