time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.16666666666667,37.0,0.066,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.06423875,0.01497664814171292,4.99491e-05,0.00012731066928065463,3811.71,237722.82551492684
49.16666666666666,37.1,0.068,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.06574350000000001,0.013186417729746207,7.71686e-05,0.00010364477744950771,4914.54,156006.11446125538
74.16666666666667,37.0,0.07,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.0686196,0.0130266637015091,0.0001026225,8.218792003045025e-05,5545.725,282554.84268449555
99.16666666666669,37.0,0.07200000000000001,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.07095355,0.012734990540251566,0.0001195585,6.361309322298806e-05,5557.85,284176.05262921925
124.16666666666669,37.1,0.07400000000000001,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.0735089,0.012740860509678409,0.00013393250000000003,4.900247682652147e-05,5166.33,41050.04301884131
149.16666666666666,37.0,0.077,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.07723635,0.013371908502502644,0.00014248,3.70524781493628e-05,4864.875,1818.328496798286
174.16666666666663,37.0,0.079,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.08118795000000001,0.013112739478622088,0.000150753,2.963998537111928e-05,4597.9,1078.94971595697
199.16666666666663,37.0,0.08199999999999999,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.08429065,0.012930828048801002,0.000153239,2.6155872681092676e-05,4523.295,877.7169166869957
224.16666666666663,37.0,0.086,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.088864,0.012359230221052737,0.0001544025,2.5611936974181588e-05,4489.23,863.0336170425563
249.16666666666663,37.0,0.091,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.09219265,0.012545720319128265,0.0001531325,2.687393871196958e-05,4526.465,982.6887965230152
274.1666666666667,37.1,0.093,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.09679974999999999,0.012858359101142441,0.000147789,2.7844779355197e-05,4690.12,1097.0866657117247
299.1666666666667,37.0,0.099,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.0997576,0.012804287002024671,0.0001442375,2.9203320040096968e-05,4805.585,1351.5792704898956
324.1666666666667,37.0,0.103,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1026135,0.01262699623499889,0.000136567,2.8791943334077064e-05,5075.51,1470.0617610075253
349.16666666666674,37.1,0.104,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.106835,0.012131000966334154,0.000128538,2.8398632297874817e-05,5392.54,1642.2268676316862
374.16666666666674,37.0,0.108,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.109484,0.012688730324004239,0.000120536,2.7364646577725206e-05,5750.545,1713.5886171256075
399.16666666666674,37.0,0.116,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1136495,0.012732603857196576,0.000113064,2.5833810222164183e-05,6130.5650000000005,1843.4849673768015
424.16666666666674,37.0,0.12,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.11562800000000001,0.012591047162826078,0.0001062745,2.3742105146834667e-05,6522.235000000001,1909.7551505412698
449.16666666666674,37.0,0.111,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1175485,0.012612622420869996,0.0001001545,2.245657866924128e-05,6920.785,2070.3568230277924
474.16666666666674,37.0,0.129,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.12131149999999999,0.01286588858225976,9.561655e-05,2.0295071845147698e-05,7249.24,2018.3547104692177
499.16666666666674,37.0,0.122,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1229845,0.01288088391707237,9.18148e-05,2.001327316753841e-05,7549.405000000001,2233.656503219216
524.1666666666666,37.0,0.123,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.12576500000000002,0.012925747825263081,8.77645e-05,1.9012101373829155e-05,7897.81,2968.447779567348
549.1666666666666,37.1,0.123,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.12741249999999998,0.012813871631000765,8.79988e-05,1.9264790909539162e-05,7876.780000000001,2573.027788442661
574.1666666666666,37.0,0.126,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.129543,0.012893334463943673,8.85153e-05,2.006269516778285e-05,7827.4349999999995,37290.161778127076
599.1666666666666,37.0,0.132,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.131967,0.01259937708128633,9.008900000000001e-05,2.144351390737949e-05,7694.030000000001,2493.0213542001666
624.1666666666666,37.0,0.138,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.13375599999999999,0.012609817880733003,9.32741e-05,2.167870473345739e-05,7431.295,2073.612015375409
649.1666666666666,37.0,0.141,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1363935,0.012790743425287231,9.77139e-05,2.3059013721395735e-05,7093.645,2177.3982874959
674.1666666666666,37.0,0.149,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.1393725,0.012682657181214292,0.0001029405,2.369535365436021e-05,6733.469999999999,1791.752170872133
699.1666666666665,37.1,0.146,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.14214,0.012370827048845574,0.00011003949999999999,2.315239532550624e-05,6299.09,1469.4630661044537
724.1666666666665,37.0,0.147,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.14466849999999998,0.012546617329798056,0.0001165325,2.408369005725982e-05,5948.105,1396.2844605156565
749.1666666666665,37.1,0.154,WTlac_T_CFP,A01,M9_0.5%_glucose,1.5_ugmL_tetracycline,WTlac,CFP,20200711,1,0.14804699999999998,0.012766379242169204,0.00012532549999999998,2.343767183274104e-05,5530.775,1150.7769414051643
