time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.166666666666668,37.0,0.125,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.125,0.11962149999999999,0.017702497497631413,-0.0003078395,0.00013844650476237098,-2220.37,10204.489501640737
49.16666666666666,37.0,0.124,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.124,0.11567250000000001,0.01655973206866999,1.445315e-05,0.00011160850720482891,3630.995,4045174.8651827658
74.16666666666667,37.1,0.122,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.122,0.1207695,0.015631885224256535,0.00031791800000000004,8.864278449330068e-05,2180.0299999999997,1305.8527633254475
99.16666666666669,37.0,0.134,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.134,0.131562,0.015397824513558199,0.0005979635,7.034361273562839e-05,1159.1799999999998,143.60269648424466
124.16666666666669,37.0,0.143,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.143,0.149963,0.01556325760848872,0.000854775,5.51003498219315e-05,810.912,52.813298089423284
149.16666666666666,37.0,0.166,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.166,0.17430600000000002,0.01524115161939428,0.0010861500000000001,4.3794109374707134e-05,638.1685,25.803171469223713
174.16666666666666,36.9,0.195,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.195,0.203907,0.015157614966251941,0.001291975,3.634354769688229e-05,536.502,15.127063243033856
199.16666666666663,37.0,0.221,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.221,0.2380025,0.015115133930726212,0.001470975,3.152075900251401e-05,471.216,10.130262650737672
224.16666666666663,37.0,0.265,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.265,0.277495,0.014937970699100083,0.00162232,2.9603002246099422e-05,427.2575,7.818347786324479
249.16666666666663,37.0,0.317,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.317,0.31933,0.015274216253334269,0.001746025,2.896905019157439e-05,396.986,6.600655827520439
274.1666666666667,37.0,0.377,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.377,0.3645265,0.015261654592297964,0.001842235,2.8804015427913105e-05,376.25350000000003,5.889725282308735
299.1666666666667,37.0,0.45,MG1655,A01,M9_0.5%_glucose,0_µg_tc,MG1655,MG1655,20210124,2,0.45,0.410953,0.015260486787209837,0.00191241,2.902013036886847e-05,362.4465,5.5097528593104705
